EnrollmentID,StudentID,CourseID,SemesterID,FacultyID,EnrollmentDate,EnrollmentStatus,FinalMark,LetterGrade,GradePoint,AttendancePercentage,PassedStatus,Academic Performance Category,Attendance Risk Level
E009848,STU0361,C066,S04,F047,2024-01-20,Completed,70.0,A-,3.5,69.7,Passed,Good,Moderate Risk
E009849,STU0361,C054,S07,F040,2025-01-04,Enrolled,81.6,A+,4.0,67.4,Passed,Excellent,Moderate Risk
E009850,STU0361,C022,S07,F006,2025-01-20,Completed,48.9,C,2.25,68.9,Passed,Satisfactory,Moderate Risk
E009851,STU0361,C066,S07,F007,2025-01-09,Completed,65.9,B+,3.25,71.3,Passed,Good,Moderate Risk
E009852,STU0361,C012,S07,F047,2025-01-20,Completed,59.8,B-,2.75,67.7,Passed,Good,Moderate Risk
E009853,STU0361,C024,S07,F007,2025-01-01,Completed,76.4,A,3.75,89.4,Passed,Excellent,Low Risk
E009854,STU0362,C049,S05,F034,2024-05-11,Completed,92.0,A+,4.0,63.4,Passed,Excellent,Moderate Risk
E009855,STU0362,C056,S05,F037,2024-05-04,Completed,58.1,B-,2.75,81.2,Passed,Satisfactory,Low Risk
E009856,STU0362,C048,S05,F038,2024-05-06,Completed,80.9,A+,4.0,83.7,Passed,Excellent,Low Risk
E009857,STU0362,C042,S05,F038,2024-05-09,Completed,60.5,B,3.0,100.0,Passed,Good,Low Risk
E009858,STU0362,C027,S05,F037,2024-05-18,Withdrawn,52.9,C+,2.5,91.5,Passed,Satisfactory,Low Risk
E009859,STU0362,C051,S02,F038,2023-05-19,Enrolled,73.5,A-,3.5,77.2,Passed,Good,Low Risk
E009860,STU0362,C036,S02,F038,2023-05-15,Completed,52.5,C+,2.5,76.0,Passed,Satisfactory,Low Risk
E009861,STU0362,C027,S02,F037,2023-05-06,Completed,58.2,B-,2.75,65.0,Passed,Satisfactory,Moderate Risk
E009862,STU0362,C030,S07,F037,2025-01-11,Completed,56.5,B-,2.75,77.8,Passed,Satisfactory,Low Risk
E009863,STU0362,C048,S07,F034,2025-01-01,Enrolled,81.0,A+,4.0,73.2,Passed,Excellent,Moderate Risk
E009864,STU0362,C027,S07,F034,2025-01-19,Completed,63.0,B,3.0,77.1,Passed,Good,Low Risk
E009865,STU0362,C015,S07,F037,2025-01-19,Completed,48.7,C,2.25,81.7,Passed,Satisfactory,Low Risk
E009866,STU0362,C030,S08,F037,2025-05-01,Enrolled,38.5,F,0.0,76.5,Failed,At Risk,Low Risk
E009867,STU0362,C049,S08,F038,2025-05-05,Completed,42.0,D,2.0,88.4,Passed,Satisfactory,Low Risk
E009868,STU0362,C048,S08,F034,2025-05-21,Completed,93.1,A+,4.0,80.9,Passed,Excellent,Low Risk
E009869,STU0362,C051,S03,F038,2023-09-02,Completed,61.5,B,3.0,88.8,Passed,Good,Low Risk
E009870,STU0362,C015,S03,F034,2023-09-11,Withdrawn,60.3,B,3.0,79.9,Passed,Good,Low Risk
E009871,STU0362,C048,S03,F037,2023-09-16,Enrolled,87.6,A+,4.0,91.5,Passed,Excellent,Low Risk
E009872,STU0362,C056,S03,F038,2023-09-02,Completed,81.1,A+,4.0,77.3,Passed,Excellent,Low Risk
E009873,STU0362,C015,S09,F034,2025-09-06,Completed,59.5,B-,2.75,82.4,Passed,Good,Low Risk
E009874,STU0362,C027,S09,F034,2025-09-10,Completed,85.3,A+,4.0,98.9,Passed,Excellent,Low Risk
E009875,STU0362,C051,S09,F034,2025-09-01,Withdrawn,49.3,C,2.25,85.5,Passed,Satisfactory,Low Risk
E009876,STU0362,C042,S09,F034,2025-09-07,Enrolled,61.0,B,3.0,96.7,Passed,Good,Low Risk
E009877,STU0362,C030,S09,F037,2025-09-17,Completed,88.9,A+,4.0,67.6,Passed,Excellent,Moderate Risk
E009878,STU0363,C009,S10,F043,2026-01-07,Withdrawn,68.8,B+,3.25,76.7,Passed,Good,Low Risk
E009879,STU0363,C047,S10,F035,2026-01-12,Completed,49.5,C,2.25,65.0,Passed,Satisfactory,Moderate Risk
E009880,STU0363,C045,S10,F035,2026-01-02,Completed,43.8,D,2.0,78.1,Passed,Satisfactory,Low Risk
E009881,STU0363,C021,S10,F035,2026-01-01,Completed,62.4,B,3.0,97.2,Passed,Good,Low Risk
E009882,STU0363,C020,S09,F020,2025-09-14,Completed,43.7,D,2.0,64.8,Passed,Satisfactory,Moderate Risk
E009883,STU0363,C045,S09,F001,2025-09-04,Enrolled,68.1,B+,3.25,70.8,Passed,Good,Moderate Risk
E009884,STU0363,C047,S09,F043,2025-09-20,Completed,68.8,B+,3.25,76.5,Passed,Good,Low Risk
E009885,STU0363,C013,S09,F043,2025-09-06,Completed,54.7,C+,2.5,64.3,Passed,Satisfactory,Moderate Risk
E009886,STU0363,C009,S09,F020,2025-09-16,Completed,64.4,B,3.0,86.6,Passed,Good,Low Risk
E009887,STU0363,C046,S01,F035,2023-01-07,Completed,75.4,A,3.75,93.4,Passed,Excellent,Low Risk
E009888,STU0363,C013,S01,F023,2023-01-02,Enrolled,84.7,A+,4.0,50.6,Passed,Excellent,High Risk
E009889,STU0363,C021,S01,F043,2023-01-04,Completed,59.0,B-,2.75,74.5,Passed,Satisfactory,Low Risk
E009890,STU0363,C044,S01,F043,2023-01-19,Withdrawn,81.1,A+,4.0,95.2,Passed,Excellent,Low Risk
E009891,STU0363,C045,S07,F035,2025-01-01,Completed,60.8,B,3.0,54.4,Passed,Good,High Risk
E009892,STU0363,C044,S07,F001,2025-01-08,Enrolled,49.3,C,2.25,87.4,Passed,Satisfactory,Low Risk
E009893,STU0363,C020,S07,F020,2025-01-21,Enrolled,94.3,A+,4.0,82.6,Passed,Excellent,Low Risk
E009894,STU0363,C013,S07,F023,2025-01-19,Completed,74.5,A-,3.5,75.3,Passed,Excellent,Low Risk
E009895,STU0364,C065,S10,F048,2026-01-10,Completed,55.1,B-,2.75,99.2,Passed,Satisfactory,Low Risk
E009896,STU0364,C008,S10,F030,2026-01-21,Enrolled,55.3,B-,2.75,92.8,Passed,Satisfactory,Low Risk
E009897,STU0364,C059,S10,F046,2026-01-21,Withdrawn,67.0,B+,3.25,84.4,Passed,Good,Low Risk
E009898,STU0364,C038,S10,F024,2026-01-01,Completed,92.4,A+,4.0,75.3,Passed,Excellent,Low Risk
E009899,STU0364,C031,S10,F018,2026-01-18,Completed,69.2,B+,3.25,62.5,Passed,Good,Moderate Risk
E009900,STU0364,C065,S05,F010,2024-05-13,Completed,66.5,B+,3.25,82.4,Passed,Good,Low Risk
E009901,STU0364,C038,S05,F046,2024-05-19,Completed,85.5,A+,4.0,87.4,Passed,Excellent,Low Risk
E009902,STU0364,C053,S05,F010,2024-05-07,Enrolled,100.0,A+,4.0,59.4,Passed,Excellent,Moderate Risk
E009903,STU0364,C059,S05,F024,2024-05-11,Completed,55.4,B-,2.75,87.1,Passed,Satisfactory,Low Risk
E009904,STU0364,C038,S07,F024,2025-01-21,Completed,61.3,B,3.0,87.7,Passed,Good,Low Risk
E009905,STU0364,C031,S07,F012,2025-01-12,Enrolled,73.0,A-,3.5,76.5,Passed,Good,Low Risk
E009906,STU0364,C059,S07,F024,2025-01-09,Enrolled,55.3,B-,2.75,73.6,Passed,Satisfactory,Moderate Risk
E009907,STU0364,C065,S07,F018,2025-01-01,Completed,67.8,B+,3.25,80.0,Passed,Good,Low Risk
E009908,STU0364,C038,S04,F029,2024-01-09,Completed,90.9,A+,4.0,88.6,Passed,Excellent,Low Risk
E009909,STU0364,C031,S04,F010,2024-01-05,Enrolled,56.1,B-,2.75,87.9,Passed,Satisfactory,Low Risk
E009910,STU0364,C053,S04,F010,2024-01-06,Completed,73.9,A-,3.5,97.6,Passed,Good,Low Risk
E009911,STU0364,C059,S04,F012,2024-01-17,Completed,41.7,D,2.0,84.5,Passed,Satisfactory,Low Risk
E009912,STU0364,C065,S09,F024,2025-09-10,Completed,64.1,B,3.0,89.7,Passed,Good,Low Risk
E009913,STU0364,C053,S09,F046,2025-09-19,Completed,100.0,A+,4.0,68.8,Passed,Excellent,Moderate Risk
E009914,STU0364,C038,S09,F046,2025-09-10,Enrolled,47.5,C,2.25,86.5,Passed,Satisfactory,Low Risk
E009915,STU0364,C008,S09,F029,2025-09-02,Enrolled,71.3,A-,3.5,73.4,Passed,Good,Moderate Risk
E009916,STU0364,C059,S09,F048,2025-09-16,Enrolled,47.3,C,2.25,80.8,Passed,Satisfactory,Low Risk
E009917,STU0364,C008,S01,F012,2023-01-11,Completed,100.0,A+,4.0,80.7,Passed,Excellent,Low Risk
E009918,STU0364,C065,S01,F046,2023-01-18,Completed,59.4,B-,2.75,95.2,Passed,Good,Low Risk
E009919,STU0364,C059,S01,F010,2023-01-18,Enrolled,63.8,B,3.0,93.2,Passed,Good,Low Risk
E009920,STU0365,C055,S07,F009,2025-01-04,Completed,63.2,B,3.0,89.5,Passed,Good,Low Risk
E009921,STU0365,C018,S07,F032,2025-01-14,Completed,76.0,A,3.75,75.6,Passed,Excellent,Low Risk
E009922,STU0365,C062,S07,F009,2025-01-11,Completed,90.2,A+,4.0,100.0,Passed,Excellent,Low Risk
E009923,STU0365,C035,S07,F009,2025-01-10,Completed,74.4,A-,3.5,90.9,Passed,Excellent,Low Risk
E009924,STU0365,C062,S03,F032,2023-09-20,Completed,40.0,D,2.0,72.1,Passed,Satisfactory,Moderate Risk
E009925,STU0365,C055,S03,F032,2023-09-15,Completed,96.1,A+,4.0,85.4,Passed,Excellent,Low Risk
E009926,STU0365,C018,S03,F032,2023-09-05,Enrolled,71.8,A-,3.5,86.4,Passed,Good,Low Risk
E009927,STU0365,C035,S03,F009,2023-09-09,Completed,71.5,A-,3.5,100.0,Passed,Good,Low Risk
E009928,STU0365,C035,S11,F016,2026-05-17,Completed,93.3,A+,4.0,81.5,Passed,Excellent,Low Risk
E009929,STU0365,C062,S11,F009,2026-05-11,Enrolled,77.2,A,3.75,89.5,Passed,Excellent,Low Risk
E009930,STU0365,C018,S11,F032,2026-05-07,Enrolled,68.7,B+,3.25,68.6,Passed,Good,Moderate Risk
E009931,STU0365,C055,S11,F016,2026-05-16,Completed,74.5,A-,3.5,93.5,Passed,Excellent,Low Risk
E009932,STU0365,C055,S08,F016,2025-05-05,Completed,63.6,B,3.0,70.9,Passed,Good,Moderate Risk
E009933,STU0365,C062,S08,F009,2025-05-18,Enrolled,45.7,C,2.25,76.3,Passed,Satisfactory,Low Risk
E009934,STU0365,C018,S08,F009,2025-05-03,Completed,91.4,A+,4.0,72.4,Passed,Excellent,Moderate Risk
E009935,STU0366,C004,S08,F041,2025-05-19,Completed,69.4,B+,3.25,90.1,Passed,Good,Low Risk
E009936,STU0366,C010,S08,F005,2025-05-02,Completed,65.7,B+,3.25,72.4,Passed,Good,Moderate Risk
E009937,STU0366,C005,S08,F041,2025-05-03,Completed,49.4,C,2.25,46.8,Passed,Satisfactory,High Risk
E009938,STU0366,C023,S08,F026,2025-05-08,Completed,81.2,A+,4.0,78.5,Passed,Excellent,Low Risk
E009939,STU0366,C010,S03,F042,2023-09-02,Completed,74.0,A-,3.5,100.0,Passed,Good,Low Risk
E009940,STU0366,C037,S03,F031,2023-09-21,Completed,70.2,A-,3.5,66.6,Passed,Good,Moderate Risk
E009941,STU0366,C050,S03,F026,2023-09-10,Completed,81.9,A+,4.0,59.2,Passed,Excellent,Moderate Risk
E009942,STU0366,C025,S03,F041,2023-09-04,Completed,77.3,A,3.75,73.2,Passed,Excellent,Moderate Risk
E009943,STU0366,C032,S02,F042,2023-05-04,Completed,52.8,C+,2.5,67.7,Passed,Satisfactory,Moderate Risk
E009944,STU0366,C005,S02,F042,2023-05-18,Completed,63.1,B,3.0,55.0,Passed,Good,High Risk
E009945,STU0366,C004,S02,F013,2023-05-16,Completed,49.6,C,2.25,72.9,Passed,Satisfactory,Moderate Risk
E009946,STU0366,C005,S01,F015,2023-01-01,Completed,44.4,D,2.0,71.6,Passed,Satisfactory,Moderate Risk
E009947,STU0366,C067,S01,F042,2023-01-09,Completed,61.7,B,3.0,99.3,Passed,Good,Low Risk
E009948,STU0366,C004,S01,F031,2023-01-01,Completed,78.8,A,3.75,84.3,Passed,Excellent,Low Risk
E009949,STU0366,C041,S01,F041,2023-01-09,Completed,46.0,C,2.25,92.9,Passed,Satisfactory,Low Risk
E009950,STU0366,C010,S11,F013,2026-05-09,Completed,88.5,A+,4.0,89.5,Passed,Excellent,Low Risk
E009951,STU0366,C041,S11,F013,2026-05-03,Completed,68.2,B+,3.25,83.1,Passed,Good,Low Risk
E009952,STU0366,C005,S11,F013,2026-05-09,Completed,63.4,B,3.0,69.1,Passed,Good,Moderate Risk
E009953,STU0366,C014,S11,F013,2026-05-15,Completed,100.0,A+,4.0,100.0,Passed,Excellent,Low Risk
E009954,STU0366,C025,S11,F026,2026-05-03,Enrolled,79.9,A,3.75,74.9,Passed,Excellent,Low Risk
E009955,STU0366,C023,S04,F015,2024-01-06,Completed,33.1,F,0.0,78.2,Failed,At Risk,Low Risk
E009956,STU0366,C004,S04,F041,2024-01-19,Completed,57.3,B-,2.75,74.2,Passed,Satisfactory,Low Risk
E009957,STU0366,C025,S04,F042,2024-01-07,Withdrawn,57.5,B-,2.75,90.3,Passed,Satisfactory,Low Risk
E009958,STU0366,C004,S07,F031,2025-01-01,Completed,62.4,B,3.0,97.9,Passed,Good,Low Risk
E009959,STU0366,C005,S07,F015,2025-01-14,Completed,64.5,B,3.0,72.9,Passed,Good,Moderate Risk
E009960,STU0366,C010,S07,F026,2025-01-17,Completed,85.4,A+,4.0,80.3,Passed,Excellent,Low Risk
E009961,STU0366,C067,S07,F005,2025-01-12,Completed,87.1,A+,4.0,81.8,Passed,Excellent,Low Risk
E009962,STU0366,C033,S07,F005,2025-01-15,Enrolled,83.3,A+,4.0,98.0,Passed,Excellent,Low Risk
E009963,STU0366,C023,S10,F013,2026-01-03,Completed,96.6,A+,4.0,94.8,Passed,Excellent,Low Risk
E009964,STU0366,C050,S10,F013,2026-01-20,Enrolled,55.2,B-,2.75,77.1,Passed,Satisfactory,Low Risk
E009965,STU0366,C032,S10,F026,2026-01-02,Completed,84.8,A+,4.0,77.6,Passed,Excellent,Low Risk
E009966,STU0366,C004,S10,F026,2026-01-20,Completed,80.5,A+,4.0,87.3,Passed,Excellent,Low Risk
E009967,STU0366,C004,S05,F031,2024-05-01,Completed,100.0,A+,4.0,84.7,Passed,Excellent,Low Risk
E009968,STU0366,C041,S05,F015,2024-05-15,Completed,69.3,B+,3.25,88.9,Passed,Good,Low Risk
E009969,STU0366,C010,S05,F031,2024-05-14,Withdrawn,63.4,B,3.0,88.9,Passed,Good,Low Risk
E009970,STU0367,C035,S07,F009,2025-01-03,Completed,67.7,B+,3.25,79.3,Passed,Good,Low Risk
E009971,STU0367,C062,S07,F032,2025-01-08,Completed,55.3,B-,2.75,63.3,Passed,Satisfactory,Moderate Risk
E009972,STU0367,C018,S07,F009,2025-01-16,Completed,61.5,B,3.0,81.7,Passed,Good,Low Risk
E009973,STU0367,C055,S07,F032,2025-01-13,Completed,55.2,B-,2.75,93.2,Passed,Satisfactory,Low Risk
E009974,STU0367,C018,S08,F009,2025-05-13,Completed,61.6,B,3.0,82.6,Passed,Good,Low Risk
E009975,STU0367,C062,S08,F032,2025-05-16,Completed,67.7,B+,3.25,78.1,Passed,Good,Low Risk
E009976,STU0367,C055,S08,F016,2025-05-16,Completed,65.7,B+,3.25,100.0,Passed,Good,Low Risk
E009977,STU0367,C035,S08,F016,2025-05-14,Completed,100.0,A+,4.0,82.5,Passed,Excellent,Low Risk
E009978,STU0367,C018,S03,F032,2023-09-10,Completed,76.1,A,3.75,83.8,Passed,Excellent,Low Risk
E009979,STU0367,C055,S03,F032,2023-09-15,Completed,95.7,A+,4.0,76.0,Passed,Excellent,Low Risk
E009980,STU0367,C035,S03,F016,2023-09-19,Completed,61.6,B,3.0,72.2,Passed,Good,Moderate Risk
E009981,STU0367,C062,S03,F016,2023-09-07,Completed,64.7,B,3.0,83.4,Passed,Good,Low Risk
E009982,STU0367,C035,S05,F016,2024-05-08,Enrolled,64.3,B,3.0,89.8,Passed,Good,Low Risk
E009983,STU0367,C018,S05,F016,2024-05-16,Completed,68.1,B+,3.25,65.6,Passed,Good,Moderate Risk
E009984,STU0367,C055,S05,F009,2024-05-21,Enrolled,64.1,B,3.0,94.0,Passed,Good,Low Risk
E009985,STU0367,C035,S09,F016,2025-09-01,Completed,59.1,B-,2.75,80.4,Passed,Good,Low Risk
E009986,STU0367,C018,S09,F032,2025-09-01,Enrolled,48.8,C,2.25,100.0,Passed,Satisfactory,Low Risk
E009987,STU0367,C055,S09,F032,2025-09-20,Completed,66.5,B+,3.25,80.5,Passed,Good,Low Risk
E009988,STU0367,C062,S02,F016,2023-05-20,Withdrawn,53.5,C+,2.5,63.5,Passed,Satisfactory,Moderate Risk
E009989,STU0367,C055,S02,F009,2023-05-08,Completed,65.1,B+,3.25,82.2,Passed,Good,Low Risk
E009990,STU0367,C018,S02,F016,2023-05-08,Enrolled,77.6,A,3.75,60.7,Passed,Excellent,Moderate Risk
E009991,STU0367,C035,S02,F009,2023-05-13,Withdrawn,55.1,B-,2.75,73.9,Passed,Satisfactory,Moderate Risk
E009992,STU0367,C018,S06,F009,2024-09-02,Enrolled,68.0,B+,3.25,92.3,Passed,Good,Low Risk
E009993,STU0367,C035,S06,F009,2024-09-17,Enrolled,92.8,A+,4.0,79.1,Passed,Excellent,Low Risk
E009994,STU0367,C055,S06,F032,2024-09-13,Enrolled,67.6,B+,3.25,85.3,Passed,Good,Low Risk
E009995,STU0368,C042,S11,F038,2026-05-20,Completed,96.8,A+,4.0,84.8,Passed,Excellent,Low Risk
E009996,STU0368,C056,S11,F038,2026-05-05,Completed,87.7,A+,4.0,85.2,Passed,Excellent,Low Risk
E009997,STU0368,C036,S11,F038,2026-05-06,Completed,74.2,A-,3.5,78.0,Passed,Excellent,Low Risk
E009998,STU0368,C056,S04,F034,2024-01-04,Enrolled,80.2,A+,4.0,77.3,Passed,Excellent,Low Risk
E009999,STU0368,C036,S04,F034,2024-01-10,Enrolled,68.0,B+,3.25,54.2,Passed,Good,High Risk
E010000,STU0368,C015,S04,F038,2024-01-10,Completed,79.5,A,3.75,66.1,Passed,Excellent,Moderate Risk
E010001,STU0368,C027,S04,F034,2024-01-10,Enrolled,56.8,B-,2.75,44.4,Passed,Satisfactory,High Risk
E010002,STU0368,C048,S04,F037,2024-01-18,Completed,96.7,A+,4.0,88.8,Passed,Excellent,Low Risk
E010003,STU0368,C027,S10,F038,2026-01-07,Completed,44.7,D,2.0,83.5,Passed,Satisfactory,Low Risk
E010004,STU0368,C042,S10,F034,2026-01-08,Completed,39.9,F,0.0,98.3,Failed,Satisfactory,Low Risk
E010005,STU0368,C036,S10,F037,2026-01-13,Enrolled,80.8,A+,4.0,78.6,Passed,Excellent,Low Risk
E010006,STU0368,C051,S08,F038,2025-05-12,Withdrawn,84.6,A+,4.0,83.5,Passed,Excellent,Low Risk
E010007,STU0368,C015,S08,F038,2025-05-21,Withdrawn,53.5,C+,2.5,88.2,Passed,Satisfactory,Low Risk
E010008,STU0368,C048,S08,F037,2025-05-05,Completed,87.6,A+,4.0,72.5,Passed,Excellent,Moderate Risk
E010009,STU0368,C049,S08,F037,2025-05-16,Completed,59.6,B-,2.75,74.1,Passed,Good,Low Risk
E010010,STU0368,C056,S08,F037,2025-05-21,Completed,76.4,A,3.75,95.1,Passed,Excellent,Low Risk
E010011,STU0368,C042,S02,F037,2023-05-05,Completed,74.7,A-,3.5,100.0,Passed,Excellent,Low Risk
E010012,STU0368,C027,S02,F034,2023-05-20,Completed,89.0,A+,4.0,97.0,Passed,Excellent,Low Risk
E010013,STU0368,C030,S02,F034,2023-05-19,Withdrawn,51.4,C+,2.5,75.2,Passed,Satisfactory,Low Risk
E010014,STU0368,C056,S02,F034,2023-05-20,Completed,77.5,A,3.75,78.4,Passed,Excellent,Low Risk
E010015,STU0368,C048,S02,F037,2023-05-01,Completed,80.1,A+,4.0,79.4,Passed,Excellent,Low Risk
E010016,STU0368,C048,S01,F037,2023-01-13,Withdrawn,44.3,D,2.0,74.5,Passed,Satisfactory,Low Risk
E010017,STU0368,C030,S01,F038,2023-01-10,Completed,84.3,A+,4.0,83.4,Passed,Excellent,Low Risk
E010018,STU0368,C036,S01,F038,2023-01-21,Withdrawn,78.8,A,3.75,92.3,Passed,Excellent,Low Risk
E010019,STU0368,C051,S01,F037,2023-01-05,Completed,66.6,B+,3.25,93.4,Passed,Good,Low Risk
E010020,STU0368,C056,S01,F037,2023-01-02,Completed,60.7,B,3.0,74.7,Passed,Good,Low Risk
E010021,STU0369,C037,S01,F041,2023-01-20,Completed,93.9,A+,4.0,100.0,Passed,Excellent,Low Risk
E010022,STU0369,C050,S01,F015,2023-01-11,Completed,66.0,B+,3.25,78.0,Passed,Good,Low Risk
E010023,STU0369,C010,S01,F005,2023-01-15,Completed,64.0,B,3.0,100.0,Passed,Good,Low Risk
E010024,STU0369,C033,S08,F041,2025-05-19,Withdrawn,98.5,A+,4.0,64.7,Passed,Excellent,Moderate Risk
E010025,STU0369,C067,S08,F026,2025-05-12,Completed,82.9,A+,4.0,66.1,Passed,Excellent,Moderate Risk
E010026,STU0369,C025,S08,F042,2025-05-05,Completed,69.4,B+,3.25,69.6,Passed,Good,Moderate Risk
E010027,STU0369,C037,S08,F041,2025-05-17,Withdrawn,86.9,A+,4.0,65.6,Passed,Excellent,Moderate Risk
E010028,STU0369,C004,S08,F041,2025-05-10,Completed,73.6,A-,3.5,82.8,Passed,Good,Low Risk
E010029,STU0369,C033,S11,F031,2026-05-16,Completed,76.9,A,3.75,66.0,Passed,Excellent,Moderate Risk
E010030,STU0369,C025,S11,F015,2026-05-15,Withdrawn,73.7,A-,3.5,87.4,Passed,Good,Low Risk
E010031,STU0369,C041,S11,F042,2026-05-01,Completed,44.0,D,2.0,72.0,Passed,Satisfactory,Moderate Risk
E010032,STU0369,C005,S11,F015,2026-05-16,Completed,66.0,B+,3.25,86.6,Passed,Good,Low Risk
E010033,STU0369,C014,S07,F042,2025-01-15,Completed,59.3,B-,2.75,82.8,Passed,Good,Low Risk
E010034,STU0369,C037,S07,F015,2025-01-07,Enrolled,65.0,B+,3.25,100.0,Passed,Good,Low Risk
E010035,STU0369,C050,S07,F013,2025-01-13,Enrolled,36.0,F,0.0,75.2,Failed,At Risk,Low Risk
E010036,STU0369,C005,S07,F031,2025-01-10,Completed,91.0,A+,4.0,84.9,Passed,Excellent,Low Risk
E010037,STU0369,C067,S07,F031,2025-01-02,Completed,63.0,B,3.0,71.3,Passed,Good,Moderate Risk
E010038,STU0369,C025,S10,F005,2026-01-17,Enrolled,59.8,B-,2.75,80.9,Passed,Good,Low Risk
E010039,STU0369,C023,S10,F041,2026-01-19,Completed,85.3,A+,4.0,88.9,Passed,Excellent,Low Risk
E010040,STU0369,C067,S10,F041,2026-01-07,Completed,79.4,A,3.75,77.6,Passed,Excellent,Low Risk
E010041,STU0369,C032,S10,F015,2026-01-09,Completed,65.2,B+,3.25,86.3,Passed,Good,Low Risk
E010042,STU0369,C025,S09,F031,2025-09-12,Completed,77.1,A,3.75,86.8,Passed,Excellent,Low Risk
E010043,STU0369,C041,S09,F026,2025-09-02,Completed,62.9,B,3.0,66.0,Passed,Good,Moderate Risk
E010044,STU0369,C033,S09,F031,2025-09-16,Completed,64.7,B,3.0,100.0,Passed,Good,Low Risk
E010045,STU0369,C010,S09,F015,2025-09-17,Completed,88.1,A+,4.0,87.8,Passed,Excellent,Low Risk
E010046,STU0369,C067,S03,F026,2023-09-02,Completed,72.1,A-,3.5,82.4,Passed,Good,Low Risk
E010047,STU0369,C010,S03,F026,2023-09-12,Completed,65.4,B+,3.25,85.8,Passed,Good,Low Risk
E010048,STU0369,C032,S03,F026,2023-09-11,Enrolled,80.1,A+,4.0,72.8,Passed,Excellent,Moderate Risk
E010049,STU0369,C010,S02,F013,2023-05-18,Completed,65.2,B+,3.25,90.1,Passed,Good,Low Risk
E010050,STU0369,C032,S02,F026,2023-05-20,Enrolled,80.5,A+,4.0,77.5,Passed,Excellent,Low Risk
E010051,STU0369,C014,S02,F005,2023-05-16,Completed,91.4,A+,4.0,71.9,Passed,Excellent,Moderate Risk
E010052,STU0369,C005,S04,F015,2024-01-08,Completed,49.7,C,2.25,80.2,Passed,Satisfactory,Low Risk
E010053,STU0369,C025,S04,F026,2024-01-20,Completed,71.3,A-,3.5,69.8,Passed,Good,Moderate Risk
E010054,STU0369,C037,S04,F041,2024-01-17,Completed,72.3,A-,3.5,61.2,Passed,Good,Moderate Risk
E010055,STU0369,C010,S04,F042,2024-01-12,Completed,81.3,A+,4.0,70.2,Passed,Excellent,Moderate Risk
E010056,STU0369,C032,S04,F031,2024-01-03,Completed,49.0,C,2.25,88.2,Passed,Satisfactory,Low Risk
E010057,STU0369,C041,S05,F015,2024-05-21,Completed,50.3,C+,2.5,84.7,Passed,Satisfactory,Low Risk
E010058,STU0369,C025,S05,F041,2024-05-20,Enrolled,65.0,B+,3.25,95.5,Passed,Good,Low Risk
E010059,STU0369,C067,S05,F041,2024-05-08,Withdrawn,68.9,B+,3.25,86.5,Passed,Good,Low Risk
E010060,STU0369,C005,S05,F031,2024-05-12,Enrolled,66.8,B+,3.25,76.9,Passed,Good,Low Risk
E010061,STU0370,C002,S04,F002,2024-01-19,Completed,72.6,A-,3.5,97.0,Passed,Good,Low Risk
E010062,STU0370,C052,S04,F011,2024-01-03,Completed,69.3,B+,3.25,85.8,Passed,Good,Low Risk
E010063,STU0370,C016,S04,F014,2024-01-09,Enrolled,58.9,B-,2.75,75.0,Passed,Satisfactory,Low Risk
E010064,STU0370,C017,S04,F011,2024-01-06,Withdrawn,77.8,A,3.75,82.6,Passed,Excellent,Low Risk
E010065,STU0370,C063,S04,F014,2024-01-09,Completed,46.2,C,2.25,82.1,Passed,Satisfactory,Low Risk
E010066,STU0370,C002,S05,F021,2024-05-07,Completed,83.3,A+,4.0,100.0,Passed,Excellent,Low Risk
E010067,STU0370,C016,S05,F002,2024-05-11,Enrolled,72.1,A-,3.5,81.0,Passed,Good,Low Risk
E010068,STU0370,C052,S05,F002,2024-05-01,Completed,35.8,F,0.0,100.0,Failed,At Risk,Low Risk
E010069,STU0370,C002,S02,F004,2023-05-20,Enrolled,62.7,B,3.0,72.9,Passed,Good,Moderate Risk
E010070,STU0370,C039,S02,F021,2023-05-18,Completed,37.7,F,0.0,62.7,Failed,At Risk,Moderate Risk
E010071,STU0370,C063,S02,F004,2023-05-20,Enrolled,74.7,A-,3.5,78.0,Passed,Excellent,Low Risk
E010072,STU0370,C016,S02,F004,2023-05-01,Completed,59.3,B-,2.75,78.1,Passed,Good,Low Risk
E010073,STU0370,C017,S02,F014,2023-05-09,Completed,55.9,B-,2.75,52.6,Passed,Satisfactory,High Risk
E010074,STU0370,C016,S11,F011,2026-05-16,Enrolled,90.3,A+,4.0,96.4,Passed,Excellent,Low Risk
E010075,STU0370,C002,S11,F011,2026-05-03,Enrolled,65.2,B+,3.25,90.2,Passed,Good,Low Risk
E010076,STU0370,C039,S11,F021,2026-05-05,Completed,57.9,B-,2.75,67.0,Passed,Satisfactory,Moderate Risk
E010077,STU0370,C017,S11,F014,2026-05-15,Enrolled,60.8,B,3.0,72.8,Passed,Good,Moderate Risk
E010078,STU0370,C063,S11,F021,2026-05-06,Completed,72.6,A-,3.5,58.6,Passed,Good,High Risk
E010079,STU0370,C039,S03,F014,2023-09-19,Completed,81.4,A+,4.0,80.4,Passed,Excellent,Low Risk
E010080,STU0370,C052,S03,F011,2023-09-17,Completed,45.3,C,2.25,96.4,Passed,Satisfactory,Low Risk
