PaymentID,StudentID,SemesterID,TotalPayable,AmountPaid,OutstandingAmount,PaymentStatus,PaymentDate,PaymentMethod,Payment Risk Level
P005616,STU0937,S07,60000,30000,30000,Partial,2025-02-07,Bank,High Risk
P005617,STU0937,S01,75000,56250,18750,Partial,2023-01-13,Cash,Moderate Risk
P005618,STU0937,S10,75000,75000,0,Paid,2026-01-29,Cash,No Risk
P005619,STU0937,S06,45000,33750,11250,Partial,2024-09-15,Bank,Moderate Risk
P005620,STU0937,S05,52000,26000,26000,Partial,2024-05-07,Card,High Risk
P005621,STU0937,S08,45000,45000,0,Paid,2025-05-24,Bank,No Risk
P005622,STU0937,S11,52000,26000,26000,Partial,2026-05-15,Bank,High Risk
P005623,STU0938,S10,68000,68000,0,Paid,2026-02-12,Mobile Banking,No Risk
P005624,STU0938,S03,52000,52000,0,Paid,2023-10-13,Cash,No Risk
P005625,STU0938,S02,68000,51000,17000,Partial,2023-06-09,Cash,Moderate Risk
P005626,STU0938,S06,52000,0,52000,Unpaid,,Bank,High Risk
P005627,STU0938,S04,45000,45000,0,Paid,2024-02-08,Bank,No Risk
P005628,STU0938,S08,75000,56250,18750,Partial,2025-05-12,Mobile Banking,Moderate Risk
P005629,STU0939,S08,60000,0,60000,Unpaid,,Card,High Risk
P005630,STU0939,S11,68000,68000,0,Paid,2026-06-10,Bank,No Risk
P005631,STU0939,S06,52000,0,52000,Unpaid,,Card,High Risk
P005632,STU0939,S02,68000,0,68000,Unpaid,,Bank,High Risk
P005633,STU0939,S07,52000,26000,26000,Partial,2025-02-06,Bank,High Risk
P005634,STU0939,S04,68000,51000,17000,Partial,2024-01-19,Bank,Moderate Risk
P005635,STU0940,S01,75000,75000,0,Paid,2023-01-29,Mobile Banking,No Risk
P005636,STU0940,S04,52000,52000,0,Paid,2024-02-19,Mobile Banking,No Risk
P005637,STU0940,S11,60000,60000,0,Paid,2026-05-13,Card,No Risk
P005638,STU0940,S09,75000,75000,0,Paid,2025-10-23,Card,No Risk
P005639,STU0941,S01,45000,45000,0,Paid,2023-02-12,Card,No Risk
P005640,STU0941,S03,68000,68000,0,Paid,2023-10-16,Bank,No Risk
P005641,STU0941,S04,60000,30000,30000,Partial,2024-02-24,Mobile Banking,High Risk
P005642,STU0941,S06,75000,56250,18750,Partial,2024-10-09,Bank,Moderate Risk
P005643,STU0941,S10,68000,68000,0,Paid,2026-01-27,Card,No Risk
P005644,STU0942,S02,75000,37500,37500,Partial,2023-05-18,Card,High Risk
P005645,STU0942,S03,75000,75000,0,Paid,2023-09-08,Cash,No Risk
P005646,STU0942,S08,60000,60000,0,Paid,2025-06-09,Card,No Risk
P005647,STU0942,S11,75000,56250,18750,Partial,2026-06-23,Mobile Banking,Moderate Risk
P005648,STU0942,S05,60000,30000,30000,Partial,2024-05-24,Mobile Banking,High Risk
P005649,STU0943,S05,75000,56250,18750,Partial,2024-06-10,Mobile Banking,Moderate Risk
P005650,STU0943,S04,68000,68000,0,Paid,2024-02-07,Card,No Risk
P005651,STU0943,S02,60000,60000,0,Paid,2023-05-08,Mobile Banking,No Risk
P005652,STU0943,S06,52000,52000,0,Paid,2024-09-15,Bank,No Risk
P005653,STU0943,S07,68000,34000,34000,Partial,2025-02-07,Cash,High Risk
P005654,STU0944,S01,75000,56250,18750,Partial,2023-01-31,Card,Moderate Risk
P005655,STU0944,S05,75000,56250,18750,Partial,2024-05-24,Cash,Moderate Risk
P005656,STU0944,S11,45000,45000,0,Paid,2026-06-06,Mobile Banking,No Risk
P005657,STU0944,S10,75000,75000,0,Paid,2026-01-18,Bank,No Risk
P005658,STU0944,S07,68000,68000,0,Paid,2025-01-26,Mobile Banking,No Risk
P005659,STU0944,S04,45000,22500,22500,Partial,2024-01-07,Mobile Banking,High Risk
P005660,STU0944,S06,68000,51000,17000,Partial,2024-09-12,Card,Moderate Risk
P005661,STU0944,S09,60000,60000,0,Paid,2025-10-16,Mobile Banking,No Risk
P005662,STU0945,S07,45000,0,45000,Unpaid,,Bank,High Risk
P005663,STU0945,S02,75000,75000,0,Paid,2023-06-16,Cash,No Risk
P005664,STU0945,S06,68000,68000,0,Paid,2024-10-11,Bank,No Risk
P005665,STU0945,S08,68000,68000,0,Paid,2025-05-21,Card,No Risk
P005666,STU0946,S03,68000,0,68000,Unpaid,,Card,High Risk
P005667,STU0946,S02,75000,75000,0,Paid,2023-06-21,Card,No Risk
P005668,STU0946,S07,45000,45000,0,Paid,2025-01-23,Card,No Risk
P005669,STU0946,S06,45000,0,45000,Unpaid,,Bank,High Risk
P005670,STU0946,S05,75000,37500,37500,Partial,2024-05-02,Card,High Risk
P005671,STU0947,S03,52000,0,52000,Unpaid,,Mobile Banking,High Risk
P005672,STU0947,S11,68000,68000,0,Paid,2026-05-05,Mobile Banking,No Risk
P005673,STU0947,S02,60000,60000,0,Paid,2023-05-05,Cash,No Risk
P005674,STU0947,S09,45000,0,45000,Unpaid,,Cash,High Risk
P005675,STU0947,S05,60000,60000,0,Paid,2024-06-05,Mobile Banking,No Risk
P005676,STU0948,S11,45000,45000,0,Paid,2026-05-30,Card,No Risk
P005677,STU0948,S01,68000,51000,17000,Partial,2023-01-18,Cash,Moderate Risk
P005678,STU0948,S05,68000,34000,34000,Partial,2024-06-22,Bank,High Risk
P005679,STU0948,S08,60000,60000,0,Paid,2025-05-16,Mobile Banking,No Risk
P005680,STU0949,S11,45000,22500,22500,Partial,2026-06-20,Bank,High Risk
P005681,STU0949,S03,68000,0,68000,Unpaid,,Cash,High Risk
P005682,STU0949,S04,60000,60000,0,Paid,2024-01-22,Bank,No Risk
P005683,STU0949,S08,75000,75000,0,Paid,2025-05-10,Bank,No Risk
P005684,STU0949,S09,60000,60000,0,Paid,2025-10-12,Bank,No Risk
P005685,STU0949,S06,60000,0,60000,Unpaid,,Cash,High Risk
P005686,STU0949,S01,68000,68000,0,Paid,2023-01-01,Card,No Risk
P005687,STU0949,S10,68000,34000,34000,Partial,2026-01-21,Bank,High Risk
P005688,STU0950,S04,60000,30000,30000,Partial,2024-01-04,Bank,High Risk
P005689,STU0950,S09,68000,51000,17000,Partial,2025-10-10,Cash,Moderate Risk
P005690,STU0950,S01,45000,45000,0,Paid,2023-01-11,Bank,No Risk
P005691,STU0950,S08,75000,75000,0,Paid,2025-05-16,Bank,No Risk
P005692,STU0950,S05,75000,0,75000,Unpaid,,Card,High Risk
P005693,STU0951,S08,60000,45000,15000,Partial,2025-06-29,Cash,Moderate Risk
P005694,STU0951,S01,45000,45000,0,Paid,2023-01-16,Bank,No Risk
P005695,STU0951,S03,60000,45000,15000,Partial,2023-09-18,Mobile Banking,Moderate Risk
P005696,STU0951,S07,75000,56250,18750,Partial,2025-01-04,Bank,Moderate Risk
P005697,STU0951,S05,75000,56250,18750,Partial,2024-06-16,Card,Moderate Risk
P005698,STU0951,S11,75000,0,75000,Unpaid,,Mobile Banking,High Risk
P005699,STU0951,S04,60000,45000,15000,Partial,2024-02-12,Cash,Moderate Risk
P005700,STU0951,S06,45000,22500,22500,Partial,2024-09-13,Mobile Banking,High Risk
P005701,STU0952,S11,60000,60000,0,Paid,2026-05-19,Cash,No Risk
P005702,STU0952,S05,60000,0,60000,Unpaid,,Mobile Banking,High Risk
P005703,STU0952,S08,60000,30000,30000,Partial,2025-05-17,Mobile Banking,High Risk
P005704,STU0952,S02,68000,34000,34000,Partial,2023-05-13,Card,High Risk
P005705,STU0952,S10,60000,0,60000,Unpaid,,Bank,High Risk
P005706,STU0952,S04,75000,75000,0,Paid,2024-01-16,Bank,No Risk
P005707,STU0952,S03,52000,26000,26000,Partial,2023-09-22,Cash,High Risk
P005708,STU0952,S07,75000,75000,0,Paid,2025-01-15,Card,No Risk
P005709,STU0953,S10,52000,26000,26000,Partial,2026-01-03,Cash,High Risk
P005710,STU0953,S05,68000,51000,17000,Partial,2024-06-13,Mobile Banking,Moderate Risk
P005711,STU0953,S09,52000,26000,26000,Partial,2025-10-23,Bank,High Risk
P005712,STU0953,S07,68000,34000,34000,Partial,2025-01-10,Card,High Risk
P005713,STU0954,S11,52000,52000,0,Paid,2026-06-30,Cash,No Risk
P005714,STU0954,S05,52000,52000,0,Paid,2024-05-03,Mobile Banking,No Risk
P005715,STU0954,S02,45000,22500,22500,Partial,2023-05-25,Bank,High Risk
P005716,STU0954,S08,68000,68000,0,Paid,2025-05-07,Card,No Risk
P005717,STU0954,S06,60000,45000,15000,Partial,2024-10-15,Card,Moderate Risk
P005718,STU0955,S01,45000,45000,0,Paid,2023-01-09,Card,No Risk
P005719,STU0955,S10,75000,37500,37500,Partial,2026-01-02,Bank,High Risk
P005720,STU0955,S08,75000,75000,0,Paid,2025-05-31,Mobile Banking,No Risk
P005721,STU0955,S11,52000,52000,0,Paid,2026-06-26,Card,No Risk
P005722,STU0955,S04,68000,68000,0,Paid,2024-01-23,Bank,No Risk
P005723,STU0955,S02,75000,37500,37500,Partial,2023-05-10,Cash,High Risk
P005724,STU0955,S06,45000,45000,0,Paid,2024-09-28,Mobile Banking,No Risk
P005725,STU0956,S05,75000,75000,0,Paid,2024-05-18,Bank,No Risk
P005726,STU0956,S02,68000,51000,17000,Partial,2023-06-02,Card,Moderate Risk
P005727,STU0956,S06,45000,22500,22500,Partial,2024-10-10,Cash,High Risk
P005728,STU0956,S11,60000,60000,0,Paid,2026-05-23,Mobile Banking,No Risk
P005729,STU0956,S04,60000,30000,30000,Partial,2024-02-25,Bank,High Risk
P005730,STU0956,S08,52000,39000,13000,Partial,2025-06-13,Cash,Moderate Risk
P005731,STU0956,S01,52000,52000,0,Paid,2023-02-01,Mobile Banking,No Risk
P005732,STU0956,S03,52000,39000,13000,Partial,2023-10-03,Card,Moderate Risk
P005733,STU0957,S08,75000,75000,0,Paid,2025-05-31,Mobile Banking,No Risk
P005734,STU0957,S01,52000,26000,26000,Partial,2023-01-07,Mobile Banking,High Risk
P005735,STU0957,S02,68000,34000,34000,Partial,2023-06-22,Cash,High Risk
P005736,STU0957,S05,45000,45000,0,Paid,2024-06-28,Cash,No Risk
P005737,STU0957,S03,75000,75000,0,Paid,2023-10-29,Cash,No Risk
P005738,STU0957,S09,68000,0,68000,Unpaid,,Mobile Banking,High Risk
P005739,STU0958,S06,45000,33750,11250,Partial,2024-10-23,Mobile Banking,Moderate Risk
P005740,STU0958,S05,75000,37500,37500,Partial,2024-06-12,Cash,High Risk
P005741,STU0958,S07,45000,22500,22500,Partial,2025-02-05,Bank,High Risk
P005742,STU0958,S09,75000,0,75000,Unpaid,,Bank,High Risk
P005743,STU0958,S11,45000,45000,0,Paid,2026-05-12,Bank,No Risk
P005744,STU0958,S10,75000,75000,0,Paid,2026-01-24,Mobile Banking,No Risk
P005745,STU0958,S01,45000,45000,0,Paid,2023-02-08,Card,No Risk
P005746,STU0959,S05,60000,60000,0,Paid,2024-06-21,Card,No Risk
P005747,STU0959,S01,52000,52000,0,Paid,2023-02-18,Mobile Banking,No Risk
P005748,STU0959,S04,68000,68000,0,Paid,2024-01-22,Bank,No Risk
P005749,STU0959,S03,68000,68000,0,Paid,2023-09-05,Bank,No Risk
P005750,STU0959,S06,68000,34000,34000,Partial,2024-10-08,Cash,High Risk
P005751,STU0960,S04,75000,75000,0,Paid,2024-01-18,Card,No Risk
P005752,STU0960,S05,75000,37500,37500,Partial,2024-05-15,Mobile Banking,High Risk
P005753,STU0960,S02,60000,0,60000,Unpaid,,Mobile Banking,High Risk
P005754,STU0960,S09,68000,0,68000,Unpaid,,Cash,High Risk
P005755,STU0961,S05,68000,51000,17000,Partial,2024-05-07,Card,Moderate Risk
P005756,STU0961,S03,75000,75000,0,Paid,2023-09-17,Cash,No Risk
P005757,STU0961,S07,68000,0,68000,Unpaid,,Card,High Risk
P005758,STU0961,S08,52000,39000,13000,Partial,2025-05-04,Card,Moderate Risk
P005759,STU0961,S06,45000,0,45000,Unpaid,,Mobile Banking,High Risk
P005760,STU0961,S11,60000,0,60000,Unpaid,,Cash,High Risk
P005761,STU0962,S04,60000,30000,30000,Partial,2024-02-05,Card,High Risk
P005762,STU0962,S06,60000,45000,15000,Partial,2024-10-10,Mobile Banking,Moderate Risk
P005763,STU0962,S08,75000,75000,0,Paid,2025-05-07,Card,No Risk
P005764,STU0962,S01,45000,33750,11250,Partial,2023-02-22,Bank,Moderate Risk
P005765,STU0963,S05,52000,52000,0,Paid,2024-05-17,Card,No Risk
P005766,STU0963,S02,60000,60000,0,Paid,2023-05-30,Mobile Banking,No Risk
P005767,STU0963,S01,45000,45000,0,Paid,2023-01-06,Cash,No Risk
P005768,STU0963,S07,60000,60000,0,Paid,2025-01-08,Cash,No Risk
P005769,STU0963,S06,60000,30000,30000,Partial,2024-10-22,Card,High Risk
P005770,STU0963,S03,68000,34000,34000,Partial,2023-09-03,Bank,High Risk
P005771,STU0963,S08,45000,33750,11250,Partial,2025-05-27,Cash,Moderate Risk
P005772,STU0963,S09,75000,75000,0,Paid,2025-10-05,Cash,No Risk
P005773,STU0964,S11,75000,37500,37500,Partial,2026-06-05,Bank,High Risk
P005774,STU0964,S08,45000,22500,22500,Partial,2025-06-23,Bank,High Risk
P005775,STU0964,S01,68000,68000,0,Paid,2023-02-09,Cash,No Risk
P005776,STU0964,S02,68000,34000,34000,Partial,2023-06-04,Card,High Risk
P005777,STU0964,S07,68000,51000,17000,Partial,2025-02-02,Cash,Moderate Risk
P005778,STU0964,S10,75000,56250,18750,Partial,2026-02-23,Card,Moderate Risk
P005779,STU0964,S04,60000,60000,0,Paid,2024-03-01,Cash,No Risk
P005780,STU0965,S01,68000,51000,17000,Partial,2023-01-29,Cash,Moderate Risk
P005781,STU0965,S08,52000,52000,0,Paid,2025-05-13,Mobile Banking,No Risk
P005782,STU0965,S11,60000,30000,30000,Partial,2026-05-09,Mobile Banking,High Risk
P005783,STU0965,S06,60000,60000,0,Paid,2024-09-05,Mobile Banking,No Risk
P005784,STU0966,S09,60000,60000,0,Paid,2025-09-19,Mobile Banking,No Risk
P005785,STU0966,S06,60000,60000,0,Paid,2024-09-23,Card,No Risk
P005786,STU0966,S02,60000,60000,0,Paid,2023-05-09,Card,No Risk
P005787,STU0966,S08,52000,0,52000,Unpaid,,Mobile Banking,High Risk
P005788,STU0966,S10,68000,51000,17000,Partial,2026-02-13,Bank,Moderate Risk
P005789,STU0966,S07,68000,0,68000,Unpaid,,Bank,High Risk
P005790,STU0967,S08,45000,45000,0,Paid,2025-06-04,Bank,No Risk
P005791,STU0967,S04,45000,33750,11250,Partial,2024-01-04,Mobile Banking,Moderate Risk
P005792,STU0967,S11,45000,33750,11250,Partial,2026-06-19,Card,Moderate Risk
P005793,STU0967,S07,60000,60000,0,Paid,2025-02-27,Bank,No Risk
P005794,STU0967,S01,68000,34000,34000,Partial,2023-02-24,Cash,High Risk
P005795,STU0967,S03,60000,45000,15000,Partial,2023-10-10,Bank,Moderate Risk
P005796,STU0967,S05,45000,0,45000,Unpaid,,Bank,High Risk
P005797,STU0968,S06,45000,0,45000,Unpaid,,Cash,High Risk
P005798,STU0968,S07,45000,0,45000,Unpaid,,Cash,High Risk
P005799,STU0968,S09,45000,33750,11250,Partial,2025-10-13,Bank,Moderate Risk
P005800,STU0968,S04,75000,56250,18750,Partial,2024-01-19,Card,Moderate Risk
P005801,STU0968,S03,75000,56250,18750,Partial,2023-10-11,Card,Moderate Risk
P005802,STU0969,S10,75000,75000,0,Paid,2026-02-25,Cash,No Risk
P005803,STU0969,S01,75000,75000,0,Paid,2023-02-18,Mobile Banking,No Risk
P005804,STU0969,S11,60000,60000,0,Paid,2026-05-27,Bank,No Risk
P005805,STU0969,S06,52000,52000,0,Paid,2024-09-11,Card,No Risk
P005806,STU0969,S02,68000,68000,0,Paid,2023-06-15,Mobile Banking,No Risk
P005807,STU0969,S07,68000,68000,0,Paid,2025-02-10,Cash,No Risk
P005808,STU0969,S09,68000,34000,34000,Partial,2025-10-09,Card,High Risk
P005809,STU0969,S04,45000,33750,11250,Partial,2024-02-21,Card,Moderate Risk
P005810,STU0970,S10,68000,34000,34000,Partial,2026-02-10,Card,High Risk
P005811,STU0970,S06,52000,52000,0,Paid,2024-10-30,Bank,No Risk
P005812,STU0970,S05,75000,75000,0,Paid,2024-05-20,Mobile Banking,No Risk
P005813,STU0970,S01,45000,45000,0,Paid,2023-01-13,Bank,No Risk
P005814,STU0970,S08,68000,0,68000,Unpaid,,Bank,High Risk
P005815,STU0970,S04,75000,75000,0,Paid,2024-02-21,Cash,No Risk
P005816,STU0971,S09,52000,39000,13000,Partial,2025-10-14,Cash,Moderate Risk
P005817,STU0971,S06,68000,0,68000,Unpaid,,Bank,High Risk
P005818,STU0971,S04,75000,56250,18750,Partial,2024-01-30,Bank,Moderate Risk
P005819,STU0971,S07,52000,39000,13000,Partial,2025-02-27,Bank,Moderate Risk
P005820,STU0971,S01,75000,56250,18750,Partial,2023-01-14,Bank,Moderate Risk
P005821,STU0971,S03,52000,0,52000,Unpaid,,Card,High Risk
P005822,STU0971,S05,52000,0,52000,Unpaid,,Bank,High Risk
P005823,STU0972,S10,52000,52000,0,Paid,2026-02-05,Mobile Banking,No Risk
P005824,STU0972,S07,68000,0,68000,Unpaid,,Cash,High Risk
P005825,STU0972,S01,75000,75000,0,Paid,2023-01-11,Cash,No Risk
P005826,STU0972,S03,45000,45000,0,Paid,2023-09-16,Bank,No Risk
P005827,STU0972,S08,52000,52000,0,Paid,2025-05-20,Cash,No Risk
P005828,STU0973,S06,68000,68000,0,Paid,2024-09-05,Mobile Banking,No Risk
P005829,STU0973,S11,68000,51000,17000,Partial,2026-05-15,Card,Moderate Risk
P005830,STU0973,S09,68000,51000,17000,Partial,2025-09-20,Bank,Moderate Risk
P005831,STU0973,S03,52000,26000,26000,Partial,2023-09-01,Mobile Banking,High Risk
P005832,STU0973,S08,68000,51000,17000,Partial,2025-06-18,Mobile Banking,Moderate Risk
P005833,STU0974,S07,45000,0,45000,Unpaid,,Mobile Banking,High Risk
P005834,STU0974,S02,45000,45000,0,Paid,2023-05-29,Cash,No Risk
P005835,STU0974,S06,52000,52000,0,Paid,2024-09-04,Card,No Risk
P005836,STU0974,S10,60000,60000,0,Paid,2026-02-19,Card,No Risk
P005837,STU0974,S08,45000,45000,0,Paid,2025-05-07,Mobile Banking,No Risk
P005838,STU0974,S11,52000,52000,0,Paid,2026-06-30,Cash,No Risk
P005839,STU0975,S05,52000,52000,0,Paid,2024-06-12,Cash,No Risk
P005840,STU0975,S11,45000,22500,22500,Partial,2026-06-28,Mobile Banking,High Risk
P005841,STU0975,S09,45000,22500,22500,Partial,2025-09-17,Cash,High Risk
P005842,STU0975,S07,75000,75000,0,Paid,2025-01-06,Bank,No Risk
P005843,STU0975,S03,68000,34000,34000,Partial,2023-10-29,Bank,High Risk
P005844,STU0975,S01,52000,39000,13000,Partial,2023-01-06,Bank,Moderate Risk
P005845,STU0975,S06,75000,75000,0,Paid,2024-10-21,Mobile Banking,No Risk
P005846,STU0975,S04,60000,60000,0,Paid,2024-02-24,Bank,No Risk
P005847,STU0976,S06,45000,45000,0,Paid,2024-09-15,Bank,No Risk
P005848,STU0976,S10,45000,0,45000,Unpaid,,Cash,High Risk
P005849,STU0976,S11,75000,56250,18750,Partial,2026-06-29,Bank,Moderate Risk
P005850,STU0976,S04,60000,60000,0,Paid,2024-01-20,Card,No Risk
P005851,STU0976,S09,60000,30000,30000,Partial,2025-09-15,Card,High Risk
P005852,STU0976,S05,52000,52000,0,Paid,2024-06-13,Cash,No Risk
P005853,STU0976,S03,68000,34000,34000,Partial,2023-10-06,Card,High Risk
P005854,STU0976,S08,45000,33750,11250,Partial,2025-06-30,Bank,Moderate Risk
P005855,STU0977,S05,60000,60000,0,Paid,2024-06-03,Cash,No Risk
P005856,STU0977,S06,60000,60000,0,Paid,2024-09-18,Card,No Risk
P005857,STU0977,S02,52000,26000,26000,Partial,2023-06-02,Cash,High Risk
P005858,STU0977,S03,60000,60000,0,Paid,2023-09-23,Cash,No Risk
P005859,STU0977,S10,45000,0,45000,Unpaid,,Bank,High Risk
P005860,STU0977,S07,68000,51000,17000,Partial,2025-01-25,Mobile Banking,Moderate Risk
P005861,STU0977,S08,68000,51000,17000,Partial,2025-06-09,Mobile Banking,Moderate Risk
P005862,STU0977,S09,75000,56250,18750,Partial,2025-09-10,Cash,Moderate Risk
P005863,STU0978,S04,68000,68000,0,Paid,2024-02-19,Bank,No Risk
P005864,STU0978,S02,52000,26000,26000,Partial,2023-06-16,Bank,High Risk
P005865,STU0978,S08,68000,34000,34000,Partial,2025-06-02,Bank,High Risk
P005866,STU0978,S11,68000,34000,34000,Partial,2026-06-25,Card,High Risk
P005867,STU0978,S06,60000,30000,30000,Partial,2024-10-01,Cash,High Risk
P005868,STU0978,S09,75000,75000,0,Paid,2025-09-08,Bank,No Risk
P005869,STU0979,S05,75000,37500,37500,Partial,2024-05-04,Mobile Banking,High Risk
P005870,STU0979,S11,75000,56250,18750,Partial,2026-06-08,Bank,Moderate Risk
P005871,STU0979,S04,60000,60000,0,Paid,2024-01-03,Mobile Banking,No Risk
P005872,STU0979,S01,60000,60000,0,Paid,2023-02-03,Cash,No Risk
P005873,STU0979,S09,60000,60000,0,Paid,2025-09-28,Card,No Risk
P005874,STU0980,S03,75000,75000,0,Paid,2023-09-29,Card,No Risk
P005875,STU0980,S01,60000,60000,0,Paid,2023-02-03,Cash,No Risk
P005876,STU0980,S08,45000,45000,0,Paid,2025-06-03,Bank,No Risk
P005877,STU0980,S10,45000,33750,11250,Partial,2026-02-20,Bank,Moderate Risk
P005878,STU0980,S04,60000,60000,0,Paid,2024-01-25,Cash,No Risk
P005879,STU0981,S07,45000,22500,22500,Partial,2025-02-07,Bank,High Risk
P005880,STU0981,S09,52000,39000,13000,Partial,2025-10-14,Bank,Moderate Risk
P005881,STU0981,S01,45000,0,45000,Unpaid,,Card,High Risk
P005882,STU0981,S10,52000,52000,0,Paid,2026-01-26,Cash,No Risk
P005883,STU0981,S08,52000,39000,13000,Partial,2025-06-26,Cash,Moderate Risk
P005884,STU0981,S02,45000,45000,0,Paid,2023-05-16,Cash,No Risk
P005885,STU0981,S06,68000,0,68000,Unpaid,,Card,High Risk
P005886,STU0982,S11,45000,45000,0,Paid,2026-05-12,Card,No Risk
P005887,STU0982,S05,60000,30000,30000,Partial,2024-05-07,Mobile Banking,High Risk
P005888,STU0982,S10,52000,26000,26000,Partial,2026-01-10,Mobile Banking,High Risk
P005889,STU0982,S02,75000,75000,0,Paid,2023-05-03,Bank,No Risk
P005890,STU0983,S05,45000,0,45000,Unpaid,,Cash,High Risk
P005891,STU0983,S08,68000,68000,0,Paid,2025-06-24,Card,No Risk
P005892,STU0983,S07,45000,33750,11250,Partial,2025-01-15,Cash,Moderate Risk
P005893,STU0983,S01,45000,45000,0,Paid,2023-01-27,Cash,No Risk
P005894,STU0983,S10,68000,34000,34000,Partial,2026-02-02,Cash,High Risk
P005895,STU0983,S02,75000,56250,18750,Partial,2023-05-15,Cash,Moderate Risk
P005896,STU0984,S04,45000,45000,0,Paid,2024-01-15,Mobile Banking,No Risk
P005897,STU0984,S02,45000,0,45000,Unpaid,,Bank,High Risk
P005898,STU0984,S06,75000,37500,37500,Partial,2024-10-27,Cash,High Risk
P005899,STU0984,S10,68000,0,68000,Unpaid,,Cash,High Risk
P005900,STU0984,S09,60000,45000,15000,Partial,2025-10-05,Bank,Moderate Risk
P005901,STU0984,S05,60000,60000,0,Paid,2024-05-11,Mobile Banking,No Risk
P005902,STU0984,S01,52000,0,52000,Unpaid,,Card,High Risk
P005903,STU0984,S11,52000,39000,13000,Partial,2026-05-01,Mobile Banking,Moderate Risk
P005904,STU0985,S03,52000,52000,0,Paid,2023-09-10,Card,No Risk
P005905,STU0985,S10,45000,22500,22500,Partial,2026-02-11,Card,High Risk
P005906,STU0985,S09,45000,0,45000,Unpaid,,Card,High Risk
P005907,STU0985,S11,52000,26000,26000,Partial,2026-06-05,Cash,High Risk
P005908,STU0985,S04,68000,0,68000,Unpaid,,Bank,High Risk
P005909,STU0985,S06,52000,39000,13000,Partial,2024-10-16,Cash,Moderate Risk
P005910,STU0986,S10,68000,51000,17000,Partial,2026-01-18,Card,Moderate Risk
P005911,STU0986,S06,68000,51000,17000,Partial,2024-09-12,Bank,Moderate Risk
P005912,STU0986,S05,52000,0,52000,Unpaid,,Card,High Risk
P005913,STU0986,S04,45000,22500,22500,Partial,2024-01-03,Mobile Banking,High Risk
P005914,STU0986,S02,68000,34000,34000,Partial,2023-06-03,Bank,High Risk
P005915,STU0986,S07,68000,68000,0,Paid,2025-02-27,Card,No Risk
P005916,STU0986,S01,45000,22500,22500,Partial,2023-02-27,Card,High Risk
P005917,STU0987,S01,68000,0,68000,Unpaid,,Card,High Risk
P005918,STU0987,S03,75000,56250,18750,Partial,2023-09-25,Bank,Moderate Risk
P005919,STU0987,S02,75000,75000,0,Paid,2023-06-26,Bank,No Risk
P005920,STU0987,S07,60000,60000,0,Paid,2025-01-11,Mobile Banking,No Risk
P005921,STU0987,S05,68000,34000,34000,Partial,2024-05-23,Card,High Risk
P005922,STU0988,S08,75000,75000,0,Paid,2025-06-28,Mobile Banking,No Risk
P005923,STU0988,S02,75000,75000,0,Paid,2023-06-28,Cash,No Risk
P005924,STU0988,S06,75000,75000,0,Paid,2024-09-22,Mobile Banking,No Risk
P005925,STU0988,S11,45000,22500,22500,Partial,2026-05-09,Cash,High Risk
P005926,STU0988,S04,52000,26000,26000,Partial,2024-01-17,Mobile Banking,High Risk
P005927,STU0989,S06,52000,52000,0,Paid,2024-09-02,Card,No Risk
P005928,STU0989,S11,52000,39000,13000,Partial,2026-05-18,Cash,Moderate Risk
P005929,STU0989,S08,52000,26000,26000,Partial,2025-06-17,Card,High Risk
