AttendanceID,EnrollmentID,AttendanceDate,AttendanceStatus,ClassType,ClassDuration
A0016813,E005729,2023-06-30,Absent,Lecture,3.0
A0016814,E005729,2023-06-19,Present,Lecture,1.5
A0016815,E005729,2023-06-22,Present,Lab,1.5
A0016816,E005729,2023-06-09,Present,Lecture,3.0
A0016817,E004195,2025-08-09,Present,Tutorial,1.0
A0016818,E004195,2025-05-22,Present,Lecture,3.0
A0016819,E004195,2025-06-17,Present,Lab,3.0
A0016820,E004195,2025-07-04,Present,Lab,1.5
A0016821,E004195,2025-07-11,Present,Lecture,2.0
A0016822,E004195,2025-08-07,Present,Lab,1.5
A0016823,E004195,2025-05-06,Late,Tutorial,2.0
A0016824,E006683,2025-04-02,Present,Lecture,1.0
A0016825,E006683,2025-03-10,Present,Lab,1.0
A0016826,E006683,2025-01-24,Present,Lecture,2.0
A0016827,E006683,2025-04-05,Late,Tutorial,1.5
A0016828,E006683,2025-03-09,Present,Lab,2.0
A0016829,E006683,2025-02-14,Present,Tutorial,3.0
A0016830,E000369,2023-12-05,Present,Tutorial,1.0
A0016831,E000369,2023-12-03,Present,Tutorial,1.5
A0016832,E000369,2023-09-18,Present,Lecture,2.0
A0016833,E000369,2023-10-31,Present,Lecture,3.0
A0016834,E000369,2023-11-07,Present,Lab,2.0
A0016835,E000369,2023-11-28,Present,Lecture,3.0
A0016836,E000369,2023-10-18,Absent,Lab,1.5
A0016837,E000369,2023-10-20,Present,Tutorial,2.0
A0016838,E003243,2024-06-06,Present,Lecture,3.0
A0016839,E003243,2024-05-09,Late,Lab,3.0
A0016840,E003243,2024-06-24,Present,Tutorial,2.0
A0016841,E003243,2024-06-30,Present,Lab,2.0
A0016842,E003243,2024-07-01,Present,Lecture,2.0
A0016843,E011165,2024-07-08,Present,Tutorial,1.5
A0016844,E011165,2024-07-15,Excused,Tutorial,2.0
A0016845,E011165,2024-07-30,Present,Lab,1.0
A0016846,E011165,2024-06-28,Present,Lecture,3.0
A0016847,E011165,2024-05-21,Present,Tutorial,3.0
A0016848,E000147,2025-09-23,Present,Lecture,3.0
A0016849,E000147,2025-10-27,Late,Lecture,3.0
A0016850,E000147,2025-11-18,Absent,Tutorial,1.5
A0016851,E000147,2025-10-14,Present,Lecture,1.0
A0016852,E000147,2025-12-06,Present,Tutorial,3.0
A0016853,E000147,2025-11-22,Present,Lab,2.0
A0016854,E000147,2025-09-14,Present,Lecture,3.0
A0016855,E000147,2025-09-08,Present,Lab,2.0
A0016856,E010826,2026-02-27,Present,Lecture,1.5
A0016857,E010826,2026-02-24,Present,Lecture,1.0
A0016858,E010826,2026-03-16,Present,Lab,3.0
A0016859,E010826,2026-02-28,Present,Lecture,2.0
A0016860,E010826,2026-03-22,Present,Lecture,3.0
A0016861,E001674,2026-06-18,Present,Tutorial,1.0
A0016862,E001674,2026-08-06,Present,Lab,1.0
A0016863,E001674,2026-07-11,Present,Lab,1.0
A0016864,E001674,2026-05-06,Present,Tutorial,2.0
A0016865,E001674,2026-05-13,Absent,Lecture,2.0
A0016866,E001674,2026-06-20,Present,Lab,1.0
A0016867,E001674,2026-05-19,Present,Lecture,1.0
A0016868,E000600,2026-06-15,Present,Tutorial,1.5
A0016869,E000600,2026-05-11,Present,Lab,1.0
A0016870,E000600,2026-05-20,Absent,Lab,1.5
A0016871,E000600,2026-05-22,Present,Lab,1.5
A0016872,E000600,2026-06-09,Absent,Lecture,1.0
A0016873,E000600,2026-05-15,Present,Tutorial,2.0
A0016874,E000600,2026-06-12,Present,Lab,1.0
A0016875,E005721,2023-09-19,Present,Tutorial,1.0
A0016876,E005721,2023-11-08,Present,Tutorial,1.5
A0016877,E005721,2023-11-09,Absent,Tutorial,3.0
A0016878,E005721,2023-11-26,Present,Lab,2.0
A0016879,E005721,2023-11-16,Present,Tutorial,2.0
A0016880,E005721,2023-09-22,Present,Lecture,1.5
A0016881,E005721,2023-09-02,Present,Lecture,1.0
A0016882,E012134,2025-01-21,Absent,Lab,2.0
A0016883,E012134,2025-03-20,Present,Lecture,3.0
A0016884,E012134,2025-03-05,Present,Tutorial,1.5
A0016885,E012134,2025-03-26,Present,Tutorial,1.0
A0016886,E012134,2025-03-07,Absent,Tutorial,3.0
A0016887,E012134,2025-01-16,Present,Lab,1.0
A0016888,E006513,2023-12-10,Present,Tutorial,1.0
A0016889,E006513,2023-09-17,Absent,Lecture,1.5
A0016890,E006513,2023-09-19,Absent,Lab,1.0
A0016891,E006513,2023-11-10,Present,Lecture,2.0
A0016892,E006513,2023-10-07,Absent,Tutorial,3.0
A0016893,E006513,2023-09-03,Present,Lab,1.5
A0016894,E006513,2023-09-20,Absent,Tutorial,1.0
A0016895,E006513,2023-11-13,Present,Lab,1.5
A0016896,E011166,2024-06-19,Present,Lab,1.0
A0016897,E011166,2024-06-09,Present,Lab,3.0
A0016898,E011166,2024-07-26,Present,Lab,1.0
A0016899,E011166,2024-07-26,Present,Lab,2.0
A0016900,E011166,2024-05-15,Present,Lab,3.0
A0016901,E001635,2025-05-31,Present,Lab,3.0
A0016902,E001635,2025-05-12,Present,Tutorial,1.5
A0016903,E001635,2025-05-28,Present,Tutorial,3.0
A0016904,E001635,2025-05-17,Excused,Tutorial,1.5
A0016905,E001635,2025-07-15,Present,Lecture,1.0
A0016906,E003400,2025-01-02,Present,Tutorial,1.5
A0016907,E003400,2025-04-05,Excused,Lab,1.0
A0016908,E003400,2025-02-08,Present,Lab,1.0
A0016909,E003400,2025-02-18,Present,Tutorial,1.5
A0016910,E003400,2025-03-11,Present,Lab,1.5
A0016911,E003400,2025-01-01,Present,Lecture,1.5
A0016912,E003400,2025-03-01,Present,Tutorial,2.0
A0016913,E008003,2025-02-17,Absent,Tutorial,3.0
A0016914,E008003,2025-01-27,Absent,Tutorial,3.0
A0016915,E008003,2025-03-01,Present,Tutorial,2.0
A0016916,E008003,2025-03-19,Present,Lab,3.0
A0016917,E008003,2025-03-02,Present,Lab,1.5
A0016918,E008003,2025-02-13,Present,Lecture,2.0
A0016919,E008003,2025-04-10,Present,Lab,3.0
A0016920,E004972,2024-05-30,Absent,Lab,1.0
A0016921,E004972,2024-07-24,Present,Tutorial,1.0
A0016922,E004972,2024-05-27,Present,Tutorial,1.5
A0016923,E004972,2024-07-24,Present,Tutorial,1.0
A0016924,E004972,2024-07-20,Present,Tutorial,3.0
A0016925,E012227,2025-09-11,Present,Tutorial,2.0
A0016926,E012227,2025-09-03,Present,Lab,1.0
A0016927,E012227,2025-09-23,Present,Tutorial,2.0
A0016928,E012227,2025-11-27,Present,Lecture,2.0
A0016929,E012227,2025-10-02,Present,Tutorial,1.0
A0016930,E012227,2025-10-31,Present,Lecture,1.0
A0016931,E000024,2025-11-27,Present,Tutorial,2.0
A0016932,E000024,2025-11-02,Absent,Tutorial,3.0
A0016933,E000024,2025-12-07,Present,Tutorial,3.0
A0016934,E000024,2025-09-18,Present,Tutorial,1.5
A0016935,E000024,2025-11-07,Present,Lecture,3.0
A0016936,E004673,2024-06-09,Present,Lab,2.0
A0016937,E004673,2024-07-06,Present,Lab,3.0
A0016938,E004673,2024-06-08,Absent,Tutorial,1.5
A0016939,E004673,2024-07-07,Absent,Lecture,3.0
A0016940,E004673,2024-06-22,Present,Tutorial,3.0
A0016941,E004673,2024-07-12,Present,Lab,2.0
A0016942,E011202,2023-05-04,Present,Lab,3.0
A0016943,E011202,2023-05-02,Present,Lab,1.5
A0016944,E011202,2023-06-01,Present,Lecture,3.0
A0016945,E011202,2023-08-05,Present,Tutorial,1.0
A0016946,E011202,2023-06-12,Present,Tutorial,2.0
A0016947,E011202,2023-05-10,Present,Lecture,1.0
A0016948,E011202,2023-05-02,Present,Tutorial,1.5
A0016949,E011202,2023-05-15,Absent,Lecture,3.0
A0016950,E007389,2024-11-19,Present,Tutorial,1.5
A0016951,E007389,2024-11-28,Present,Tutorial,3.0
A0016952,E007389,2024-11-26,Present,Lecture,3.0
A0016953,E007389,2024-10-18,Present,Lab,1.0
A0016954,E007389,2024-12-05,Present,Tutorial,3.0
A0016955,E007389,2024-09-26,Present,Tutorial,1.0
A0016956,E007389,2024-09-15,Present,Lab,1.5
A0016957,E007389,2024-09-26,Present,Lab,1.5
A0016958,E010603,2023-01-25,Late,Tutorial,1.5
A0016959,E010603,2023-01-11,Late,Lab,3.0
A0016960,E010603,2023-02-04,Present,Lecture,3.0
A0016961,E010603,2023-02-01,Present,Lecture,1.5
A0016962,E010603,2023-01-22,Late,Lecture,1.5
A0016963,E010603,2023-03-20,Present,Tutorial,2.0
A0016964,E010603,2023-01-08,Present,Tutorial,1.5
A0016965,E010603,2023-03-20,Present,Lab,1.0
A0016966,E000909,2023-09-10,Present,Lecture,2.0
A0016967,E000909,2023-11-18,Present,Lecture,1.0
A0016968,E000909,2023-09-28,Excused,Tutorial,3.0
A0016969,E000909,2023-09-26,Present,Tutorial,2.0
A0016970,E000909,2023-11-28,Present,Tutorial,3.0
A0016971,E000909,2023-09-22,Present,Lab,2.0
A0016972,E000909,2023-09-09,Present,Tutorial,2.0
A0016973,E003396,2025-04-09,Present,Tutorial,2.0
A0016974,E003396,2025-04-08,Absent,Lab,1.5
A0016975,E003396,2025-01-14,Late,Tutorial,1.0
A0016976,E003396,2025-04-11,Present,Lecture,1.0
A0016977,E003396,2025-01-24,Present,Tutorial,3.0
A0016978,E003396,2025-02-04,Present,Lab,2.0
A0016979,E003396,2025-01-24,Excused,Tutorial,2.0
A0016980,E003369,2026-03-31,Present,Lab,3.0
A0016981,E003369,2026-03-29,Present,Lecture,1.0
A0016982,E003369,2026-02-01,Present,Lecture,2.0
A0016983,E003369,2026-01-14,Present,Lecture,3.0
A0016984,E003369,2026-03-08,Present,Lab,1.0
A0016985,E003369,2026-01-29,Present,Lab,1.5
A0016986,E003580,2023-11-10,Present,Lab,3.0
A0016987,E003580,2023-12-03,Present,Tutorial,3.0
A0016988,E003580,2023-10-18,Present,Lecture,3.0
A0016989,E003580,2023-11-27,Present,Tutorial,1.0
A0016990,E003580,2023-12-04,Present,Lecture,2.0
A0016991,E003580,2023-10-15,Present,Lab,1.5
A0016992,E012412,2025-09-23,Present,Lecture,3.0
A0016993,E012412,2025-11-08,Present,Tutorial,2.0
A0016994,E012412,2025-10-09,Present,Lab,1.5
A0016995,E012412,2025-11-06,Present,Lecture,3.0
A0016996,E012412,2025-09-27,Present,Tutorial,3.0
A0016997,E012412,2025-10-17,Present,Lecture,1.0
A0016998,E000082,2023-09-10,Present,Tutorial,1.5
A0016999,E000082,2023-11-19,Absent,Lab,3.0
A0017000,E000082,2023-11-26,Present,Lecture,1.0
A0017001,E000082,2023-10-27,Present,Tutorial,3.0
A0017002,E000082,2023-10-22,Present,Lab,1.5
A0017003,E000082,2023-11-17,Present,Lecture,1.0
A0017004,E008330,2024-06-11,Present,Lecture,1.0
A0017005,E008330,2024-07-20,Present,Lecture,3.0
A0017006,E008330,2024-05-09,Present,Lab,3.0
A0017007,E008330,2024-06-24,Excused,Lab,1.5
A0017008,E008330,2024-08-05,Present,Lecture,3.0
A0017009,E008330,2024-07-31,Absent,Tutorial,1.0
A0017010,E008330,2024-06-18,Absent,Lecture,1.5
A0017011,E009860,2023-06-03,Late,Tutorial,1.5
A0017012,E009860,2023-06-13,Present,Lab,3.0
A0017013,E009860,2023-08-07,Present,Lab,1.5
A0017014,E009860,2023-05-27,Present,Lecture,3.0
A0017015,E009860,2023-07-02,Absent,Lab,2.0
A0017016,E009860,2023-05-19,Absent,Tutorial,1.5
A0017017,E010671,2024-02-15,Present,Tutorial,3.0
A0017018,E010671,2024-02-09,Present,Lecture,2.0
A0017019,E010671,2024-01-20,Present,Tutorial,2.0
A0017020,E010671,2024-02-10,Present,Lab,3.0
A0017021,E010671,2024-02-03,Present,Tutorial,1.0
A0017022,E010671,2024-02-22,Absent,Lecture,2.0
A0017023,E010671,2024-03-07,Present,Lab,1.0
A0017024,E010671,2024-01-11,Present,Tutorial,1.0
A0017025,E011660,2024-02-26,Present,Lecture,1.0
A0017026,E011660,2024-01-20,Present,Lab,3.0
A0017027,E011660,2024-03-28,Present,Tutorial,2.0
A0017028,E011660,2024-02-18,Present,Tutorial,2.0
A0017029,E011660,2024-02-20,Absent,Tutorial,2.0
A0017030,E011660,2024-02-03,Present,Lab,3.0
A0017031,E003599,2023-04-09,Present,Lab,1.0
A0017032,E003599,2023-03-14,Present,Lab,3.0
A0017033,E003599,2023-03-31,Present,Lecture,2.0
A0017034,E003599,2023-01-05,Present,Tutorial,1.5
A0017035,E003599,2023-02-24,Present,Lab,3.0
A0017036,E003599,2023-02-17,Absent,Lab,1.0
A0017037,E003599,2023-03-14,Present,Lab,1.5
A0017038,E003599,2023-02-18,Present,Lecture,1.5
A0017039,E004892,2024-09-10,Late,Lab,2.0
A0017040,E004892,2024-10-06,Present,Tutorial,1.0
A0017041,E004892,2024-12-09,Late,Tutorial,1.0
A0017042,E004892,2024-11-12,Present,Lecture,2.0
A0017043,E004892,2024-11-18,Present,Tutorial,3.0
A0017044,E004892,2024-10-15,Present,Lecture,2.0
A0017045,E004892,2024-10-10,Present,Tutorial,1.5
A0017046,E012206,2023-05-12,Present,Lecture,3.0
A0017047,E012206,2023-07-19,Present,Lecture,3.0
A0017048,E012206,2023-07-09,Present,Lab,1.0
A0017049,E012206,2023-07-08,Present,Tutorial,1.5
A0017050,E012206,2023-07-12,Present,Lab,2.0
A0017051,E012206,2023-06-21,Present,Lab,3.0
A0017052,E012206,2023-06-29,Present,Tutorial,1.5
A0017053,E005133,2023-10-26,Present,Lecture,2.0
A0017054,E005133,2023-11-13,Present,Lab,1.5
A0017055,E005133,2023-09-07,Present,Lab,1.0
A0017056,E005133,2023-11-17,Present,Tutorial,1.0
A0017057,E005133,2023-10-21,Present,Lab,3.0
A0017058,E005133,2023-11-28,Present,Lecture,2.0
A0017059,E005133,2023-10-21,Present,Tutorial,3.0
A0017060,E005133,2023-10-26,Absent,Tutorial,3.0
A0017061,E000354,2023-06-19,Present,Lecture,3.0
A0017062,E000354,2023-07-07,Present,Lecture,3.0
A0017063,E000354,2023-06-28,Absent,Lab,2.0
A0017064,E000354,2023-05-25,Present,Lecture,1.5
A0017065,E000354,2023-05-18,Present,Tutorial,1.5
A0017066,E000354,2023-05-31,Present,Tutorial,3.0
A0017067,E008877,2026-02-10,Present,Lecture,3.0
A0017068,E008877,2026-01-24,Present,Lab,3.0
A0017069,E008877,2026-01-09,Present,Lecture,2.0
A0017070,E008877,2026-03-06,Present,Lecture,1.5
A0017071,E008877,2026-02-17,Present,Tutorial,1.5
A0017072,E008877,2026-03-10,Present,Tutorial,1.5
A0017073,E010845,2023-03-22,Present,Lab,1.0
A0017074,E010845,2023-03-14,Present,Tutorial,3.0
A0017075,E010845,2023-01-10,Present,Tutorial,1.0
A0017076,E010845,2023-02-22,Present,Lab,1.0
A0017077,E010845,2023-03-17,Present,Tutorial,1.5
A0017078,E011734,2024-02-08,Present,Lab,1.5
A0017079,E011734,2024-04-05,Present,Tutorial,3.0
A0017080,E011734,2024-01-19,Present,Lab,1.5
A0017081,E011734,2024-03-26,Present,Lecture,3.0
A0017082,E011734,2024-01-26,Absent,Tutorial,3.0
A0017083,E000699,2025-01-23,Absent,Lecture,1.0
A0017084,E000699,2025-02-21,Present,Tutorial,1.5
A0017085,E000699,2025-02-11,Present,Tutorial,2.0
A0017086,E000699,2025-02-05,Present,Lecture,1.5
A0017087,E000699,2025-02-11,Present,Tutorial,3.0
A0017088,E000699,2025-03-01,Present,Lab,2.0
A0017089,E000699,2025-03-18,Present,Lecture,2.0
A0017090,E005178,2025-05-11,Present,Lab,1.0
A0017091,E005178,2025-07-18,Present,Lab,1.5
A0017092,E005178,2025-05-22,Present,Lab,3.0
A0017093,E005178,2025-05-09,Present,Lecture,1.5
A0017094,E005178,2025-06-11,Present,Lab,2.0
A0017095,E005178,2025-06-10,Present,Lab,3.0
A0017096,E005178,2025-07-30,Present,Lecture,3.0
A0017097,E012195,2024-03-22,Present,Lab,3.0
A0017098,E012195,2024-03-21,Absent,Lab,2.0
A0017099,E012195,2024-03-25,Present,Lab,3.0
A0017100,E012195,2024-01-30,Excused,Lab,1.5
A0017101,E012195,2024-02-19,Present,Tutorial,1.0
A0017102,E012195,2024-03-20,Present,Lab,2.0
A0017103,E002119,2023-05-09,Present,Tutorial,2.0
A0017104,E002119,2023-06-05,Present,Lecture,3.0
A0017105,E002119,2023-08-04,Present,Lecture,1.0
A0017106,E002119,2023-06-04,Present,Tutorial,1.5
A0017107,E002119,2023-07-27,Present,Tutorial,2.0
A0017108,E002119,2023-05-15,Absent,Lab,2.0
A0017109,E002119,2023-08-09,Excused,Lecture,3.0
A0017110,E002119,2023-06-02,Present,Lecture,3.0
A0017111,E011451,2026-06-01,Present,Tutorial,1.0
A0017112,E011451,2026-06-30,Present,Tutorial,2.0
A0017113,E011451,2026-07-08,Present,Tutorial,2.0
A0017114,E011451,2026-05-01,Late,Lab,1.5
A0017115,E011451,2026-07-10,Present,Lecture,3.0
A0017116,E011451,2026-05-02,Present,Lab,2.0
A0017117,E011451,2026-05-15,Present,Tutorial,1.0
A0017118,E011451,2026-05-16,Present,Lecture,1.0
A0017119,E009081,2023-03-21,Present,Lab,1.0
A0017120,E009081,2023-03-22,Present,Lecture,1.5
A0017121,E009081,2023-02-21,Present,Lecture,2.0
A0017122,E009081,2023-02-06,Present,Lab,1.5
A0017123,E009081,2023-02-21,Present,Tutorial,3.0
A0017124,E009081,2023-04-02,Present,Lab,1.0
A0017125,E010402,2024-01-23,Present,Lab,1.5
A0017126,E010402,2024-01-11,Present,Tutorial,3.0
A0017127,E010402,2024-01-29,Present,Lecture,2.0
A0017128,E010402,2024-01-20,Present,Lecture,3.0
A0017129,E010402,2024-01-12,Present,Lecture,1.0
A0017130,E010402,2024-03-20,Present,Lecture,1.5
A0017131,E010402,2024-01-20,Present,Tutorial,1.0
A0017132,E007411,2023-10-27,Absent,Tutorial,1.5
A0017133,E007411,2023-12-08,Present,Lab,1.0
A0017134,E007411,2023-10-06,Present,Tutorial,1.5
A0017135,E007411,2023-10-27,Present,Lab,3.0
A0017136,E007411,2023-11-22,Present,Lecture,1.5
A0017137,E007411,2023-11-04,Present,Lab,1.0
A0017138,E007411,2023-10-22,Present,Lecture,2.0
A0017139,E007649,2026-03-12,Excused,Tutorial,2.0
A0017140,E007649,2026-01-08,Present,Lab,1.5
A0017141,E007649,2026-02-17,Present,Lab,1.5
A0017142,E007649,2026-03-21,Present,Tutorial,1.0
A0017143,E007649,2026-03-03,Present,Lecture,3.0
A0017144,E007649,2026-01-12,Present,Lab,3.0
A0017145,E007649,2026-04-07,Present,Tutorial,2.0
A0017146,E007649,2026-02-04,Excused,Lab,1.0
A0017147,E003109,2023-02-17,Present,Lecture,1.5
A0017148,E003109,2023-03-02,Present,Lecture,1.0
A0017149,E003109,2023-01-16,Present,Lab,1.5
A0017150,E003109,2023-01-12,Present,Lab,1.5
A0017151,E003109,2023-03-03,Present,Lecture,2.0
A0017152,E003109,2023-04-01,Present,Tutorial,1.0
A0017153,E003109,2023-03-14,Present,Lecture,3.0
A0017154,E003109,2023-01-10,Present,Tutorial,1.0
A0017155,E005368,2023-07-06,Present,Lecture,3.0
A0017156,E005368,2023-07-11,Present,Lab,1.0
A0017157,E005368,2023-06-19,Present,Lecture,1.0
A0017158,E005368,2023-07-30,Present,Lab,1.5
A0017159,E005368,2023-07-11,Late,Tutorial,1.5
A0017160,E005368,2023-05-28,Present,Lab,2.0
A0017161,E005368,2023-06-28,Present,Lab,1.5
A0017162,E005368,2023-05-26,Present,Lab,1.5
A0017163,E008095,2026-06-20,Present,Tutorial,1.5
A0017164,E008095,2026-05-15,Present,Lab,1.5
A0017165,E008095,2026-07-09,Present,Tutorial,1.5
A0017166,E008095,2026-06-15,Excused,Tutorial,2.0
A0017167,E008095,2026-05-29,Present,Lecture,2.0
A0017168,E008095,2026-06-10,Absent,Lecture,3.0
A0017169,E008095,2026-06-25,Excused,Lab,1.5
A0017170,E006209,2023-05-12,Present,Tutorial,1.5
A0017171,E006209,2023-05-29,Present,Tutorial,3.0
A0017172,E006209,2023-05-19,Present,Lecture,2.0
A0017173,E006209,2023-05-28,Present,Tutorial,2.0
A0017174,E006209,2023-07-29,Present,Lab,3.0
A0017175,E006209,2023-06-26,Present,Lecture,2.0
A0017176,E011284,2023-07-12,Present,Lecture,2.0
A0017177,E011284,2023-06-20,Present,Tutorial,1.5
A0017178,E011284,2023-08-02,Present,Lab,2.0
A0017179,E011284,2023-05-10,Present,Lab,3.0
A0017180,E011284,2023-05-23,Present,Lab,3.0
A0017181,E011284,2023-05-02,Present,Tutorial,3.0
A0017182,E000029,2023-07-04,Present,Lab,1.0
A0017183,E000029,2023-07-21,Present,Lecture,2.0
A0017184,E000029,2023-05-23,Present,Tutorial,2.0
A0017185,E000029,2023-05-20,Present,Lab,1.5
A0017186,E000029,2023-06-10,Present,Tutorial,1.0
A0017187,E000029,2023-05-24,Present,Tutorial,2.0
A0017188,E011592,2025-06-12,Present,Tutorial,1.5
A0017189,E011592,2025-06-28,Present,Lecture,3.0
A0017190,E011592,2025-05-25,Excused,Lab,3.0
A0017191,E011592,2025-07-12,Present,Tutorial,2.0
A0017192,E011592,2025-07-27,Present,Lab,3.0
A0017193,E011592,2025-07-07,Present,Lecture,2.0
A0017194,E010812,2026-01-23,Present,Lab,1.5
A0017195,E010812,2026-03-01,Present,Lecture,3.0
A0017196,E010812,2026-02-14,Absent,Lecture,3.0
A0017197,E010812,2026-04-09,Present,Tutorial,2.0
A0017198,E010812,2026-02-24,Present,Tutorial,3.0
A0017199,E010812,2026-02-18,Present,Lecture,3.0
A0017200,E010812,2026-01-25,Present,Tutorial,2.0
A0017201,E001464,2025-06-25,Present,Tutorial,2.0
A0017202,E001464,2025-08-01,Present,Tutorial,3.0
A0017203,E001464,2025-07-01,Present,Tutorial,3.0
A0017204,E001464,2025-06-01,Present,Lecture,2.0
A0017205,E001464,2025-07-16,Present,Tutorial,2.0
A0017206,E001464,2025-05-29,Present,Lab,2.0
A0017207,E008685,2023-03-24,Present,Lecture,2.0
A0017208,E008685,2023-01-18,Present,Lab,1.0
A0017209,E008685,2023-01-14,Present,Lecture,2.0
A0017210,E008685,2023-02-23,Present,Tutorial,1.0
A0017211,E008685,2023-03-29,Present,Lecture,1.5
A0017212,E008685,2023-03-13,Present,Tutorial,1.5
A0017213,E008685,2023-01-10,Present,Lecture,1.5
A0017214,E002785,2023-10-06,Absent,Tutorial,1.0
A0017215,E002785,2023-12-07,Present,Tutorial,1.5
A0017216,E002785,2023-10-20,Present,Lecture,2.0
A0017217,E002785,2023-11-03,Late,Tutorial,3.0
A0017218,E002785,2023-11-21,Present,Lecture,3.0
A0017219,E002785,2023-09-18,Present,Tutorial,3.0
A0017220,E002785,2023-09-22,Present,Lab,3.0
A0017221,E002785,2023-11-19,Present,Tutorial,2.0
A0017222,E005024,2024-11-22,Excused,Lecture,1.0
A0017223,E005024,2024-10-17,Present,Lecture,3.0
A0017224,E005024,2024-10-23,Present,Tutorial,1.5
A0017225,E005024,2024-09-19,Present,Lab,2.0
A0017226,E005024,2024-10-04,Present,Lecture,2.0
A0017227,E001605,2025-11-27,Present,Lab,3.0
A0017228,E001605,2025-10-10,Present,Lab,3.0
A0017229,E001605,2025-10-04,Present,Tutorial,2.0
A0017230,E001605,2025-11-06,Present,Lab,1.0
A0017231,E001605,2025-11-18,Present,Tutorial,1.5
A0017232,E003502,2023-05-02,Present,Lecture,1.5
A0017233,E003502,2023-05-12,Present,Tutorial,1.5
A0017234,E003502,2023-07-11,Present,Lecture,1.0
A0017235,E003502,2023-05-18,Present,Tutorial,2.0
A0017236,E003502,2023-07-04,Absent,Lecture,1.0
A0017237,E003502,2023-07-05,Present,Lab,1.5
A0017238,E003502,2023-07-06,Present,Lab,2.0
A0017239,E003502,2023-07-13,Present,Lecture,2.0
A0017240,E004237,2023-07-22,Present,Tutorial,1.5
A0017241,E004237,2023-05-12,Present,Tutorial,2.0
A0017242,E004237,2023-07-24,Present,Lab,1.5
A0017243,E004237,2023-08-04,Present,Tutorial,2.0
A0017244,E004237,2023-07-14,Present,Lecture,2.0
A0017245,E004237,2023-06-20,Present,Tutorial,1.0
A0017246,E009455,2024-03-20,Present,Lecture,1.0
A0017247,E009455,2024-03-25,Present,Lecture,2.0
A0017248,E009455,2024-01-29,Late,Lab,1.5
A0017249,E009455,2024-02-11,Present,Lecture,3.0
A0017250,E009455,2024-03-16,Present,Lab,3.0
A0017251,E009455,2024-02-09,Absent,Lecture,2.0
A0017252,E009455,2024-01-06,Present,Lecture,1.5
A0017253,E005910,2024-03-02,Present,Lecture,1.0
A0017254,E005910,2024-03-19,Present,Lab,3.0
A0017255,E005910,2024-01-28,Present,Lab,1.5
A0017256,E005910,2024-03-10,Present,Tutorial,1.5
A0017257,E005910,2024-04-05,Present,Lab,1.5
A0017258,E005910,2024-02-13,Present,Lecture,1.0
A0017259,E006842,2024-08-02,Present,Tutorial,1.0
A0017260,E006842,2024-06-27,Present,Lecture,2.0
A0017261,E006842,2024-07-20,Present,Lecture,1.0
A0017262,E006842,2024-05-08,Absent,Lab,2.0
A0017263,E006842,2024-07-27,Present,Lab,2.0
A0017264,E006842,2024-07-02,Present,Tutorial,1.0
A0017265,E006842,2024-06-26,Present,Lab,2.0
A0017266,E006842,2024-06-14,Present,Lab,2.0
A0017267,E002836,2024-07-21,Present,Lecture,3.0
A0017268,E002836,2024-07-28,Present,Tutorial,2.0
A0017269,E002836,2024-06-18,Present,Tutorial,3.0
A0017270,E002836,2024-05-27,Present,Lab,1.5
A0017271,E002836,2024-07-25,Excused,Lecture,2.0
A0017272,E002836,2024-06-27,Present,Tutorial,2.0
A0017273,E002717,2024-01-29,Present,Lecture,1.5
A0017274,E002717,2024-03-27,Present,Lab,1.0
A0017275,E002717,2024-01-12,Absent,Lab,2.0
A0017276,E002717,2024-04-09,Present,Tutorial,1.5
A0017277,E002717,2024-04-05,Absent,Tutorial,3.0
A0017278,E005100,2025-03-27,Present,Tutorial,3.0
