EnrollmentID,StudentID,CourseID,SemesterID,FacultyID,EnrollmentDate,EnrollmentStatus,FinalMark,LetterGrade,GradePoint,AttendancePercentage,PassedStatus
E012151,STU0444,C066,S11,F019,2026-05-05,Completed,68.6,B+,3.25,100.0,Passed
E012152,STU0444,C061,S09,F049,2025-09-09,Completed,67.8,B+,3.25,82.9,Passed
E012153,STU0444,C012,S09,F040,2025-09-13,Completed,41.4,D,2.0,83.8,Passed
E012154,STU0444,C022,S09,F007,2025-09-19,Completed,54.6,C+,2.5,100.0,Passed
E012155,STU0444,C043,S09,F019,2025-09-21,Completed,51.4,C+,2.5,78.1,Passed
E012156,STU0444,C061,S01,F006,2023-01-09,Enrolled,79.2,A,3.75,73.9,Passed
E012157,STU0444,C022,S01,F007,2023-01-02,Completed,72.5,A-,3.5,79.2,Passed
E012158,STU0444,C024,S01,F040,2023-01-14,Enrolled,63.5,B,3.0,91.6,Passed
E012159,STU0444,C012,S01,F003,2023-01-08,Completed,55.3,B-,2.75,94.8,Passed
E012160,STU0444,C054,S01,F003,2023-01-02,Enrolled,60.6,B,3.0,73.1,Passed
E012161,STU0444,C024,S10,F019,2026-01-14,Enrolled,53.2,C+,2.5,79.4,Passed
E012162,STU0444,C066,S10,F007,2026-01-04,Completed,72.7,A-,3.5,82.1,Passed
E012163,STU0444,C061,S10,F036,2026-01-03,Completed,77.7,A,3.75,76.6,Passed
E012164,STU0444,C043,S10,F036,2026-01-18,Completed,43.0,D,2.0,100.0,Passed
E012165,STU0444,C024,S02,F019,2023-05-07,Completed,71.1,A-,3.5,99.4,Passed
E012166,STU0444,C022,S02,F036,2023-05-11,Withdrawn,51.8,C+,2.5,100.0,Passed
E012167,STU0444,C054,S02,F003,2023-05-04,Completed,84.7,A+,4.0,96.1,Passed
E012168,STU0445,C055,S03,F009,2023-09-08,Enrolled,60.6,B,3.0,66.6,Passed
E012169,STU0445,C018,S03,F032,2023-09-14,Completed,74.0,A-,3.5,99.3,Passed
E012170,STU0445,C062,S03,F009,2023-09-09,Completed,72.7,A-,3.5,84.0,Passed
E012171,STU0445,C035,S03,F016,2023-09-04,Enrolled,49.0,C,2.25,73.5,Passed
E012172,STU0445,C062,S07,F032,2025-01-19,Completed,72.6,A-,3.5,67.2,Passed
E012173,STU0445,C018,S07,F032,2025-01-06,Completed,93.8,A+,4.0,89.3,Passed
E012174,STU0445,C055,S07,F032,2025-01-15,Completed,57.8,B-,2.75,92.1,Passed
E012175,STU0445,C035,S07,F009,2025-01-18,Completed,73.3,A-,3.5,83.5,Passed
E012176,STU0445,C055,S06,F016,2024-09-06,Completed,57.7,B-,2.75,89.2,Passed
E012177,STU0445,C062,S06,F032,2024-09-04,Completed,66.3,B+,3.25,62.8,Passed
E012178,STU0445,C018,S06,F009,2024-09-09,Completed,79.1,A,3.75,67.9,Passed
E012179,STU0445,C035,S06,F032,2024-09-06,Completed,61.0,B,3.0,97.3,Passed
E012180,STU0445,C018,S02,F009,2023-05-01,Completed,65.3,B+,3.25,89.0,Passed
E012181,STU0445,C035,S02,F016,2023-05-11,Enrolled,100.0,A+,4.0,69.7,Passed
E012182,STU0445,C055,S02,F032,2023-05-06,Withdrawn,93.4,A+,4.0,78.9,Passed
E012183,STU0445,C062,S02,F016,2023-05-01,Enrolled,81.4,A+,4.0,88.1,Passed
E012184,STU0445,C018,S10,F032,2026-01-19,Completed,80.6,A+,4.0,76.2,Passed
E012185,STU0445,C055,S10,F009,2026-01-11,Completed,66.0,B+,3.25,71.3,Passed
E012186,STU0445,C035,S10,F032,2026-01-13,Completed,39.8,F,0.0,71.7,Failed
E012187,STU0445,C062,S10,F032,2026-01-17,Completed,66.6,B+,3.25,79.8,Passed
E012188,STU0445,C055,S01,F009,2023-01-01,Completed,86.2,A+,4.0,69.2,Passed
E012189,STU0445,C035,S01,F032,2023-01-02,Enrolled,75.6,A,3.75,75.8,Passed
E012190,STU0445,C062,S01,F032,2023-01-15,Completed,39.5,F,0.0,78.3,Failed
E012191,STU0445,C018,S01,F032,2023-01-11,Completed,62.4,B,3.0,100.0,Passed
E012192,STU0445,C035,S04,F009,2024-01-15,Enrolled,78.2,A,3.75,97.1,Passed
E012193,STU0445,C018,S04,F009,2024-01-06,Completed,93.0,A+,4.0,97.2,Passed
E012194,STU0445,C055,S04,F016,2024-01-06,Completed,49.8,C,2.25,98.1,Passed
E012195,STU0445,C062,S04,F009,2024-01-03,Completed,61.6,B,3.0,85.3,Passed
E012196,STU0445,C035,S11,F016,2026-05-12,Completed,78.5,A,3.75,75.8,Passed
E012197,STU0445,C018,S11,F032,2026-05-09,Completed,79.9,A,3.75,51.0,Passed
E012198,STU0445,C055,S11,F016,2026-05-19,Enrolled,95.8,A+,4.0,100.0,Passed
E012199,STU0445,C062,S08,F032,2025-05-15,Completed,79.7,A,3.75,78.5,Passed
E012200,STU0445,C035,S08,F032,2025-05-16,Completed,84.5,A+,4.0,88.8,Passed
E012201,STU0445,C055,S08,F009,2025-05-10,Enrolled,75.4,A,3.75,99.0,Passed
E012202,STU0445,C018,S08,F032,2025-05-21,Completed,34.8,F,0.0,85.8,Failed
E012203,STU0446,C007,S02,F022,2023-05-13,Completed,42.1,D,2.0,91.7,Passed
E012204,STU0446,C003,S02,F025,2023-05-13,Enrolled,95.3,A+,4.0,86.3,Passed
E012205,STU0446,C058,S02,F022,2023-05-04,Completed,72.8,A-,3.5,72.3,Passed
E012206,STU0446,C057,S02,F025,2023-05-13,Completed,60.5,B,3.0,86.6,Passed
E012207,STU0446,C007,S06,F025,2024-09-06,Enrolled,80.0,A,3.75,83.2,Passed
E012208,STU0446,C057,S06,F025,2024-09-07,Completed,58.4,B-,2.75,73.7,Passed
E012209,STU0446,C058,S06,F025,2024-09-06,Completed,87.3,A+,4.0,80.7,Passed
E012210,STU0446,C003,S06,F022,2024-09-14,Completed,58.1,B-,2.75,69.9,Passed
E012211,STU0446,C029,S06,F025,2024-09-16,Completed,60.8,B,3.0,80.8,Passed
E012212,STU0446,C058,S01,F025,2023-01-05,Completed,42.7,D,2.0,100.0,Passed
E012213,STU0446,C003,S01,F022,2023-01-20,Completed,83.7,A+,4.0,72.6,Passed
E012214,STU0446,C007,S01,F022,2023-01-03,Completed,57.6,B-,2.75,66.8,Passed
E012215,STU0446,C058,S07,F022,2025-01-10,Completed,70.3,A-,3.5,70.9,Passed
E012216,STU0446,C007,S07,F025,2025-01-18,Completed,78.2,A,3.75,82.3,Passed
E012217,STU0446,C019,S07,F022,2025-01-14,Withdrawn,76.4,A,3.75,76.6,Passed
E012218,STU0446,C001,S07,F025,2025-01-02,Completed,81.5,A+,4.0,74.6,Passed
E012219,STU0446,C029,S07,F025,2025-01-10,Enrolled,64.6,B,3.0,82.9,Passed
E012220,STU0446,C003,S08,F025,2025-05-05,Completed,49.0,C,2.25,78.1,Passed
E012221,STU0446,C057,S08,F022,2025-05-10,Completed,77.6,A,3.75,81.9,Passed
E012222,STU0446,C019,S08,F022,2025-05-13,Withdrawn,36.4,F,0.0,73.8,Failed
E012223,STU0446,C001,S10,F025,2026-01-12,Completed,68.7,B+,3.25,90.1,Passed
E012224,STU0446,C007,S10,F022,2026-01-11,Completed,52.9,C+,2.5,88.1,Passed
E012225,STU0446,C003,S10,F025,2026-01-10,Enrolled,71.4,A-,3.5,85.4,Passed
E012226,STU0446,C057,S09,F025,2025-09-18,Completed,54.4,C+,2.5,93.3,Passed
E012227,STU0446,C058,S09,F025,2025-09-12,Completed,94.1,A+,4.0,94.9,Passed
E012228,STU0446,C001,S09,F025,2025-09-07,Completed,70.3,A-,3.5,85.7,Passed
E012229,STU0446,C029,S04,F025,2024-01-11,Completed,62.5,B,3.0,76.1,Passed
E012230,STU0446,C001,S04,F022,2024-01-12,Completed,60.1,B,3.0,88.5,Passed
E012231,STU0446,C057,S04,F022,2024-01-16,Completed,67.5,B+,3.25,70.1,Passed
E012232,STU0447,C020,S11,F045,2026-05-10,Completed,88.6,A+,4.0,98.1,Passed
E012233,STU0447,C047,S11,F001,2026-05-13,Completed,76.9,A,3.75,76.8,Passed
E012234,STU0447,C013,S11,F020,2026-05-14,Completed,97.2,A+,4.0,54.8,Passed
E012235,STU0447,C044,S11,F043,2026-05-19,Completed,52.6,C+,2.5,64.7,Passed
E012236,STU0447,C045,S06,F001,2024-09-04,Enrolled,64.8,B,3.0,72.6,Passed
E012237,STU0447,C020,S06,F020,2024-09-18,Completed,60.2,B,3.0,87.0,Passed
E012238,STU0447,C009,S06,F023,2024-09-13,Completed,76.3,A,3.75,82.9,Passed
E012239,STU0447,C044,S02,F020,2023-05-01,Completed,77.0,A,3.75,87.7,Passed
E012240,STU0447,C021,S02,F045,2023-05-11,Completed,53.6,C+,2.5,67.3,Passed
E012241,STU0447,C013,S02,F045,2023-05-16,Completed,71.2,A-,3.5,91.8,Passed
E012242,STU0447,C047,S02,F001,2023-05-12,Completed,71.2,A-,3.5,79.6,Passed
E012243,STU0447,C046,S04,F023,2024-01-08,Completed,81.4,A+,4.0,81.7,Passed
E012244,STU0447,C013,S04,F020,2024-01-11,Completed,75.1,A,3.75,91.4,Passed
E012245,STU0447,C047,S04,F001,2024-01-16,Completed,83.2,A+,4.0,77.4,Passed
E012246,STU0447,C045,S04,F043,2024-01-20,Completed,81.0,A+,4.0,92.8,Passed
E012247,STU0447,C009,S04,F035,2024-01-21,Enrolled,87.7,A+,4.0,78.6,Passed
E012248,STU0448,C042,S03,F037,2023-09-10,Withdrawn,25.8,F,0.0,92.5,Failed
E012249,STU0448,C015,S03,F037,2023-09-18,Completed,61.1,B,3.0,90.6,Passed
E012250,STU0448,C051,S03,F034,2023-09-14,Completed,65.3,B+,3.25,81.4,Passed
E012251,STU0448,C027,S03,F038,2023-09-04,Completed,50.3,C+,2.5,75.8,Passed
E012252,STU0448,C056,S09,F037,2025-09-15,Completed,73.2,A-,3.5,82.4,Passed
E012253,STU0448,C042,S09,F037,2025-09-15,Completed,32.6,F,0.0,75.0,Failed
E012254,STU0448,C030,S09,F038,2025-09-02,Completed,94.8,A+,4.0,85.9,Passed
E012255,STU0448,C015,S09,F038,2025-09-14,Completed,45.0,D,2.0,87.7,Passed
E012256,STU0448,C048,S02,F034,2023-05-04,Withdrawn,71.6,A-,3.5,77.4,Passed
E012257,STU0448,C042,S02,F037,2023-05-14,Completed,57.3,B-,2.75,98.1,Passed
E012258,STU0448,C056,S02,F037,2023-05-15,Completed,87.7,A+,4.0,82.2,Passed
E012259,STU0448,C036,S02,F038,2023-05-01,Completed,80.3,A+,4.0,73.4,Passed
E012260,STU0448,C049,S02,F034,2023-05-14,Withdrawn,85.9,A+,4.0,74.4,Passed
E012261,STU0448,C042,S11,F034,2026-05-01,Completed,68.0,B+,3.25,99.8,Passed
E012262,STU0448,C027,S11,F034,2026-05-16,Completed,74.2,A-,3.5,70.0,Passed
E012263,STU0448,C049,S11,F037,2026-05-10,Completed,74.3,A-,3.5,62.5,Passed
E012264,STU0448,C056,S08,F038,2025-05-13,Completed,59.1,B-,2.75,82.7,Passed
E012265,STU0448,C027,S08,F038,2025-05-11,Completed,72.2,A-,3.5,75.1,Passed
E012266,STU0448,C030,S08,F038,2025-05-19,Completed,83.0,A+,4.0,100.0,Passed
E012267,STU0448,C048,S08,F034,2025-05-09,Enrolled,66.5,B+,3.25,92.3,Passed
E012268,STU0449,C049,S06,F038,2024-09-07,Completed,83.7,A+,4.0,100.0,Passed
E012269,STU0449,C048,S06,F034,2024-09-20,Completed,60.4,B,3.0,76.1,Passed
E012270,STU0449,C036,S06,F034,2024-09-11,Withdrawn,45.1,C,2.25,81.6,Passed
E012271,STU0449,C027,S06,F037,2024-09-04,Completed,87.8,A+,4.0,78.6,Passed
E012272,STU0449,C042,S06,F034,2024-09-11,Enrolled,76.9,A,3.75,80.2,Passed
E012273,STU0449,C049,S04,F037,2024-01-04,Completed,83.0,A+,4.0,78.8,Passed
E012274,STU0449,C036,S04,F034,2024-01-09,Withdrawn,72.7,A-,3.5,76.3,Passed
E012275,STU0449,C051,S04,F037,2024-01-08,Completed,63.7,B,3.0,78.6,Passed
E012276,STU0449,C048,S04,F037,2024-01-16,Completed,72.5,A-,3.5,86.6,Passed
E012277,STU0449,C042,S04,F038,2024-01-11,Completed,79.4,A,3.75,87.8,Passed
E012278,STU0449,C036,S10,F038,2026-01-03,Enrolled,35.7,F,0.0,80.4,Failed
E012279,STU0449,C049,S10,F037,2026-01-21,Completed,55.9,B-,2.75,79.2,Passed
E012280,STU0449,C027,S10,F038,2026-01-17,Completed,64.9,B,3.0,60.2,Passed
E012281,STU0449,C042,S10,F038,2026-01-04,Completed,64.2,B,3.0,67.8,Passed
E012282,STU0449,C036,S01,F034,2023-01-16,Completed,73.1,A-,3.5,87.7,Passed
E012283,STU0449,C030,S01,F034,2023-01-07,Completed,91.8,A+,4.0,81.4,Passed
E012284,STU0449,C051,S01,F038,2023-01-18,Enrolled,79.5,A,3.75,72.4,Passed
E012285,STU0449,C027,S01,F038,2023-01-09,Completed,71.8,A-,3.5,79.7,Passed
E012286,STU0449,C048,S01,F034,2023-01-10,Completed,63.4,B,3.0,72.1,Passed
E012287,STU0450,C055,S04,F009,2024-01-08,Completed,84.3,A+,4.0,85.6,Passed
E012288,STU0450,C062,S04,F016,2024-01-17,Completed,59.5,B-,2.75,81.3,Passed
E012289,STU0450,C035,S04,F016,2024-01-14,Completed,57.7,B-,2.75,61.6,Passed
E012290,STU0450,C055,S09,F016,2025-09-02,Completed,59.6,B-,2.75,81.9,Passed
E012291,STU0450,C018,S09,F032,2025-09-01,Completed,65.0,B+,3.25,89.2,Passed
E012292,STU0450,C035,S09,F016,2025-09-11,Completed,47.5,C,2.25,80.8,Passed
E012293,STU0450,C062,S09,F016,2025-09-20,Completed,67.8,B+,3.25,78.7,Passed
E012294,STU0450,C062,S06,F032,2024-09-06,Enrolled,44.0,D,2.0,84.9,Passed
E012295,STU0450,C035,S06,F032,2024-09-03,Enrolled,35.1,F,0.0,89.8,Failed
E012296,STU0450,C055,S06,F009,2024-09-01,Completed,59.5,B-,2.75,89.9,Passed
E012297,STU0450,C018,S06,F016,2024-09-12,Completed,88.1,A+,4.0,90.5,Passed
E012298,STU0450,C018,S02,F016,2023-05-19,Completed,62.1,B,3.0,100.0,Passed
E012299,STU0450,C035,S02,F016,2023-05-04,Completed,79.4,A,3.75,74.3,Passed
E012300,STU0450,C055,S02,F009,2023-05-09,Completed,37.1,F,0.0,83.0,Failed
E012301,STU0450,C062,S02,F016,2023-05-11,Completed,79.8,A,3.75,48.4,Passed
E012302,STU0451,C047,S06,F001,2024-09-17,Completed,66.4,B+,3.25,92.2,Passed
E012303,STU0451,C021,S06,F045,2024-09-08,Completed,82.8,A+,4.0,83.0,Passed
E012304,STU0451,C013,S06,F001,2024-09-21,Completed,96.5,A+,4.0,57.3,Passed
E012305,STU0451,C009,S06,F020,2024-09-20,Enrolled,94.8,A+,4.0,78.0,Passed
E012306,STU0451,C046,S06,F001,2024-09-01,Completed,50.3,C+,2.5,89.5,Passed
E012307,STU0451,C046,S03,F020,2023-09-04,Completed,100.0,A+,4.0,90.6,Passed
E012308,STU0451,C013,S03,F001,2023-09-20,Completed,52.4,C+,2.5,77.1,Passed
E012309,STU0451,C044,S03,F023,2023-09-12,Completed,54.9,C+,2.5,90.5,Passed
E012310,STU0451,C046,S08,F001,2025-05-10,Completed,58.6,B-,2.75,71.6,Passed
E012311,STU0451,C013,S08,F001,2025-05-16,Completed,80.5,A+,4.0,90.3,Passed
E012312,STU0451,C047,S08,F023,2025-05-09,Completed,72.2,A-,3.5,83.1,Passed
E012313,STU0451,C045,S08,F043,2025-05-20,Completed,33.2,F,0.0,88.5,Failed
E012314,STU0451,C047,S05,F001,2024-05-08,Completed,65.8,B+,3.25,89.5,Passed
E012315,STU0451,C044,S05,F001,2024-05-17,Completed,49.1,C,2.25,65.7,Passed
E012316,STU0451,C009,S05,F020,2024-05-15,Completed,47.1,C,2.25,93.8,Passed
E012317,STU0451,C020,S05,F035,2024-05-03,Completed,76.1,A,3.75,73.3,Passed
E012318,STU0451,C046,S09,F020,2025-09-09,Completed,72.5,A-,3.5,71.6,Passed
E012319,STU0451,C021,S09,F045,2025-09-07,Enrolled,78.5,A,3.75,91.1,Passed
E012320,STU0451,C020,S09,F001,2025-09-02,Enrolled,75.6,A,3.75,76.7,Passed
E012321,STU0451,C020,S07,F035,2025-01-14,Completed,56.3,B-,2.75,74.3,Passed
E012322,STU0451,C009,S07,F020,2025-01-04,Completed,100.0,A+,4.0,87.3,Passed
E012323,STU0451,C046,S07,F043,2025-01-07,Completed,79.3,A,3.75,64.6,Passed
E012324,STU0451,C044,S10,F043,2026-01-20,Completed,66.1,B+,3.25,91.6,Passed
E012325,STU0451,C047,S10,F023,2026-01-12,Completed,64.1,B,3.0,90.7,Passed
E012326,STU0451,C020,S10,F023,2026-01-14,Withdrawn,51.8,C+,2.5,82.1,Passed
E012327,STU0451,C046,S10,F045,2026-01-01,Completed,97.5,A+,4.0,43.0,Passed
E012328,STU0451,C009,S10,F020,2026-01-13,Enrolled,86.5,A+,4.0,68.9,Passed
E012329,STU0452,C001,S06,F025,2024-09-19,Completed,90.2,A+,4.0,70.9,Passed
E012330,STU0452,C007,S06,F022,2024-09-20,Completed,59.2,B-,2.75,76.6,Passed
E012331,STU0452,C057,S06,F022,2024-09-01,Enrolled,70.9,A-,3.5,59.3,Passed
E012332,STU0452,C058,S03,F022,2023-09-17,Withdrawn,55.0,C+,2.5,87.7,Passed
E012333,STU0452,C003,S03,F025,2023-09-05,Completed,51.9,C+,2.5,70.8,Passed
E012334,STU0452,C001,S03,F022,2023-09-16,Completed,79.3,A,3.75,72.8,Passed
E012335,STU0452,C029,S03,F025,2023-09-06,Enrolled,84.5,A+,4.0,87.4,Passed
E012336,STU0452,C029,S11,F022,2026-05-06,Enrolled,66.1,B+,3.25,79.2,Passed
E012337,STU0452,C058,S11,F022,2026-05-21,Withdrawn,55.5,B-,2.75,87.4,Passed
E012338,STU0452,C019,S11,F025,2026-05-16,Completed,96.2,A+,4.0,96.3,Passed
E012339,STU0452,C007,S11,F025,2026-05-18,Completed,37.3,F,0.0,75.0,Failed
E012340,STU0452,C057,S11,F025,2026-05-21,Completed,79.5,A,3.75,92.2,Passed
E012341,STU0452,C057,S02,F025,2023-05-10,Completed,49.6,C,2.25,77.3,Passed
E012342,STU0452,C001,S02,F025,2023-05-02,Completed,63.9,B,3.0,81.5,Passed
E012343,STU0452,C003,S02,F025,2023-05-13,Completed,56.7,B-,2.75,82.2,Passed
E012344,STU0452,C029,S02,F022,2023-05-07,Completed,62.3,B,3.0,85.7,Passed
E012345,STU0453,C020,S11,F043,2026-05-14,Completed,95.1,A+,4.0,62.0,Passed
E012346,STU0453,C009,S11,F020,2026-05-20,Completed,100.0,A+,4.0,78.3,Passed
E012347,STU0453,C013,S11,F035,2026-05-03,Completed,56.4,B-,2.75,78.5,Passed
E012348,STU0453,C046,S08,F023,2025-05-15,Completed,52.5,C+,2.5,94.0,Passed
E012349,STU0453,C044,S08,F035,2025-05-20,Completed,61.8,B,3.0,75.3,Passed
E012350,STU0453,C009,S08,F045,2025-05-18,Completed,80.8,A+,4.0,93.0,Passed
E012351,STU0453,C021,S08,F023,2025-05-06,Withdrawn,61.5,B,3.0,73.7,Passed
E012352,STU0453,C044,S05,F020,2024-05-17,Withdrawn,39.6,F,0.0,73.0,Failed
E012353,STU0453,C047,S05,F035,2024-05-18,Completed,62.2,B,3.0,70.7,Passed
E012354,STU0453,C013,S05,F043,2024-05-13,Completed,51.2,C+,2.5,62.5,Passed
E012355,STU0453,C021,S05,F020,2024-05-14,Withdrawn,87.7,A+,4.0,89.4,Passed
E012356,STU0453,C009,S05,F023,2024-05-10,Withdrawn,78.4,A,3.75,76.7,Passed
E012357,STU0453,C021,S01,F023,2023-01-10,Completed,61.6,B,3.0,55.8,Passed
E012358,STU0453,C047,S01,F035,2023-01-21,Completed,79.3,A,3.75,94.7,Passed
E012359,STU0453,C020,S01,F043,2023-01-05,Completed,63.7,B,3.0,91.5,Passed
E012360,STU0453,C045,S06,F020,2024-09-11,Completed,83.7,A+,4.0,92.7,Passed
E012361,STU0453,C009,S06,F043,2024-09-10,Completed,70.3,A-,3.5,82.8,Passed
E012362,STU0453,C047,S06,F023,2024-09-16,Completed,62.2,B,3.0,83.2,Passed
E012363,STU0453,C021,S06,F045,2024-09-06,Completed,72.2,A-,3.5,78.5,Passed
E012364,STU0453,C013,S06,F045,2024-09-17,Completed,62.4,B,3.0,74.8,Passed
E012365,STU0453,C045,S10,F043,2026-01-05,Completed,91.7,A+,4.0,93.0,Passed
E012366,STU0453,C046,S10,F020,2026-01-21,Completed,74.7,A-,3.5,63.6,Passed
E012367,STU0453,C021,S10,F001,2026-01-08,Completed,72.1,A-,3.5,86.8,Passed
E012368,STU0453,C013,S10,F023,2026-01-20,Completed,70.7,A-,3.5,98.0,Passed
E012369,STU0453,C013,S09,F020,2025-09-03,Completed,77.8,A,3.75,71.8,Passed
E012370,STU0453,C020,S09,F035,2025-09-09,Enrolled,59.7,B-,2.75,86.1,Passed
E012371,STU0453,C047,S09,F023,2025-09-08,Enrolled,72.3,A-,3.5,92.2,Passed
E012372,STU0453,C047,S07,F023,2025-01-12,Enrolled,78.4,A,3.75,70.3,Passed
E012373,STU0453,C013,S07,F001,2025-01-11,Completed,64.0,B,3.0,80.6,Passed
E012374,STU0453,C046,S07,F035,2025-01-17,Completed,91.5,A+,4.0,84.7,Passed
E012375,STU0453,C020,S07,F045,2025-01-16,Completed,88.4,A+,4.0,77.0,Passed
E012376,STU0453,C044,S07,F045,2025-01-12,Completed,62.8,B,3.0,87.1,Passed
E012377,STU0453,C046,S02,F043,2023-05-18,Completed,60.0,B,3.0,80.3,Passed
E012378,STU0453,C020,S02,F020,2023-05-21,Completed,67.2,B+,3.25,76.3,Passed
E012379,STU0453,C045,S02,F001,2023-05-01,Enrolled,95.6,A+,4.0,94.2,Passed
E012380,STU0453,C009,S02,F035,2023-05-14,Completed,86.2,A+,4.0,77.2,Passed
E012381,STU0454,C028,S02,F017,2023-05-21,Completed,81.8,A+,4.0,94.0,Passed
E012382,STU0454,C026,S02,F008,2023-05-13,Completed,54.8,C+,2.5,67.5,Passed
E012383,STU0454,C011,S02,F017,2023-05-13,Completed,58.0,B-,2.75,85.3,Passed
E012384,STU0454,C070,S07,F017,2025-01-16,Completed,62.4,B,3.0,75.2,Passed
E012385,STU0454,C034,S07,F017,2025-01-20,Completed,90.9,A+,4.0,97.2,Passed
E012386,STU0454,C006,S07,F044,2025-01-20,Enrolled,62.9,B,3.0,88.4,Passed
E012387,STU0454,C026,S04,F017,2024-01-06,Enrolled,55.6,B-,2.75,92.9,Passed
E012388,STU0454,C028,S04,F017,2024-01-14,Completed,79.0,A,3.75,80.9,Passed
E012389,STU0454,C006,S04,F044,2024-01-17,Withdrawn,100.0,A+,4.0,83.4,Passed
E012390,STU0454,C034,S04,F008,2024-01-13,Completed,82.2,A+,4.0,83.4,Passed
E012391,STU0454,C026,S06,F008,2024-09-08,Completed,60.9,B,3.0,73.5,Passed
E012392,STU0454,C011,S06,F008,2024-09-15,Completed,72.7,A-,3.5,59.4,Passed
E012393,STU0454,C028,S06,F008,2024-09-11,Completed,70.0,B+,3.25,80.5,Passed
E012394,STU0454,C060,S06,F017,2024-09-16,Completed,70.1,A-,3.5,81.7,Passed
E012395,STU0454,C006,S06,F017,2024-09-15,Enrolled,47.2,C,2.25,80.0,Passed
E012396,STU0454,C070,S10,F044,2026-01-02,Completed,39.8,F,0.0,56.1,Failed
E012397,STU0454,C011,S10,F044,2026-01-11,Completed,95.1,A+,4.0,91.8,Passed
E012398,STU0454,C006,S10,F008,2026-01-15,Completed,85.6,A+,4.0,100.0,Passed
E012399,STU0454,C028,S10,F017,2026-01-21,Enrolled,62.1,B,3.0,64.7,Passed
E012400,STU0454,C028,S01,F008,2023-01-16,Completed,69.9,B+,3.25,100.0,Passed
E012401,STU0454,C034,S01,F017,2023-01-04,Completed,88.0,A+,4.0,77.0,Passed
E012402,STU0454,C026,S01,F008,2023-01-05,Completed,73.9,A-,3.5,83.6,Passed
E012403,STU0454,C011,S01,F017,2023-01-02,Completed,53.3,C+,2.5,98.9,Passed
E012404,STU0454,C060,S01,F017,2023-01-10,Completed,58.7,B-,2.75,67.2,Passed
E012405,STU0454,C060,S05,F008,2024-05-17,Enrolled,65.0,B+,3.25,81.8,Passed
E012406,STU0454,C011,S05,F044,2024-05-07,Completed,57.7,B-,2.75,91.8,Passed
E012407,STU0454,C006,S05,F008,2024-05-20,Enrolled,67.0,B+,3.25,95.5,Passed
E012408,STU0454,C028,S05,F017,2024-05-13,Completed,98.1,A+,4.0,78.0,Passed
E012409,STU0454,C070,S05,F017,2024-05-08,Completed,66.3,B+,3.25,100.0,Passed
E012410,STU0454,C034,S09,F044,2025-09-07,Completed,75.0,A-,3.5,83.5,Passed
E012411,STU0454,C006,S09,F044,2025-09-09,Completed,64.0,B,3.0,81.7,Passed
E012412,STU0454,C060,S09,F044,2025-09-19,Completed,76.2,A,3.75,91.9,Passed
E012413,STU0454,C028,S09,F008,2025-09-18,Completed,70.3,A-,3.5,100.0,Passed
E012414,STU0454,C011,S09,F017,2025-09-11,Completed,60.3,B,3.0,71.3,Passed
E012415,STU0455,C005,S06,F015,2024-09-10,Enrolled,58.8,B-,2.75,90.8,Passed
E012416,STU0455,C014,S06,F005,2024-09-02,Completed,52.9,C+,2.5,53.7,Passed
E012417,STU0455,C032,S06,F013,2024-09-19,Completed,68.3,B+,3.25,77.3,Passed
E012418,STU0455,C023,S06,F005,2024-09-10,Completed,76.6,A,3.75,84.3,Passed
E012419,STU0455,C041,S03,F031,2023-09-05,Completed,92.5,A+,4.0,83.1,Passed
E012420,STU0455,C004,S03,F031,2023-09-02,Enrolled,75.9,A,3.75,93.9,Passed
E012421,STU0455,C032,S03,F026,2023-09-06,Completed,60.1,B,3.0,86.7,Passed
E012422,STU0455,C023,S03,F031,2023-09-09,Completed,61.1,B,3.0,80.6,Passed
E012423,STU0455,C025,S03,F015,2023-09-05,Withdrawn,69.2,B+,3.25,83.4,Passed
E012424,STU0455,C010,S08,F041,2025-05-05,Completed,72.6,A-,3.5,88.0,Passed
E012425,STU0455,C023,S08,F042,2025-05-10,Completed,64.8,B,3.0,100.0,Passed
E012426,STU0455,C067,S08,F031,2025-05-02,Withdrawn,51.8,C+,2.5,100.0,Passed
E012427,STU0455,C050,S08,F042,2025-05-05,Completed,87.0,A+,4.0,69.0,Passed
E012428,STU0455,C033,S04,F015,2024-01-14,Completed,44.9,D,2.0,93.0,Passed
E012429,STU0455,C005,S04,F042,2024-01-01,Completed,63.0,B,3.0,82.7,Passed
E012430,STU0455,C037,S04,F005,2024-01-09,Completed,71.1,A-,3.5,82.6,Passed
E012431,STU0455,C004,S04,F005,2024-01-07,Completed,84.4,A+,4.0,95.2,Passed
E012432,STU0455,C025,S07,F041,2025-01-17,Completed,56.5,B-,2.75,81.8,Passed
E012433,STU0455,C005,S07,F013,2025-01-16,Withdrawn,65.4,B+,3.25,77.6,Passed
E012434,STU0455,C010,S07,F041,2025-01-11,Completed,61.4,B,3.0,77.6,Passed
E012435,STU0455,C004,S05,F031,2024-05-20,Completed,71.1,A-,3.5,74.8,Passed
E012436,STU0455,C005,S05,F005,2024-05-19,Withdrawn,75.0,A,3.75,47.0,Passed
E012437,STU0455,C023,S05,F015,2024-05-10,Withdrawn,56.9,B-,2.75,72.4,Passed
E012438,STU0455,C050,S05,F026,2024-05-13,Completed,91.2,A+,4.0,63.5,Passed
E012439,STU0455,C032,S05,F042,2024-05-06,Completed,91.0,A+,4.0,77.3,Passed
