PaymentID,StudentID,SemesterID,TotalPayable,AmountPaid,OutstandingAmount,PaymentStatus,PaymentDate,PaymentMethod
P004772,STU0794,S03,68000,51000.0,17000.0,Partial,2023-09-11,Mobile Banking
P004773,STU0794,S08,60000,30000.0,30000.0,Partial,2025-06-02,Cash
P004774,STU0794,S04,45000,0.0,45000.0,Unpaid,,Mobile Banking
P004775,STU0795,S05,75000,37500.0,37500.0,Partial,2024-06-17,Mobile Banking
P004776,STU0795,S08,60000,45000.0,15000.0,Partial,2025-05-12,Card
P004777,STU0795,S03,52000,0.0,52000.0,Unpaid,,Bank
P004778,STU0795,S01,52000,52000.0,0.0,Paid,2023-02-08,Card
P004779,STU0795,S04,75000,75000.0,0.0,Paid,2024-01-18,Mobile Banking
P004780,STU0796,S07,52000,26000.0,26000.0,Partial,2025-02-17,Bank
P004781,STU0796,S05,75000,75000.0,0.0,Paid,2024-05-15,Bank
P004782,STU0796,S10,68000,0.0,68000.0,Unpaid,,Bank
P004783,STU0796,S09,60000,60000.0,0.0,Paid,2025-10-30,Cash
P004784,STU0796,S08,68000,51000.0,17000.0,Partial,2025-05-25,Bank
P004785,STU0797,S05,60000,60000.0,0.0,Paid,2024-05-31,Card
P004786,STU0797,S04,52000,0.0,52000.0,Unpaid,,Cash
P004787,STU0797,S11,52000,0.0,52000.0,Unpaid,,Cash
P004788,STU0797,S07,60000,45000.0,15000.0,Partial,2025-01-19,Cash
P004789,STU0797,S01,52000,52000.0,0.0,Paid,2023-01-11,Bank
P004790,STU0798,S09,52000,0.0,52000.0,Unpaid,,Card
P004791,STU0798,S04,75000,37500.0,37500.0,Partial,2024-02-25,Bank
P004792,STU0798,S07,68000,68000.0,0.0,Paid,2025-02-21,Cash
P004793,STU0798,S05,60000,45000.0,15000.0,Partial,2024-06-30,Mobile Banking
P004794,STU0799,S02,75000,56250.0,18750.0,Partial,2023-06-10,Cash
P004795,STU0799,S08,60000,60000.0,0.0,Paid,2025-05-04,Cash
P004796,STU0799,S11,60000,60000.0,0.0,Paid,2026-05-01,Cash
P004797,STU0799,S09,45000,22500.0,22500.0,Partial,2025-10-02,Mobile Banking
P004798,STU0799,S03,60000,60000.0,0.0,Paid,2023-10-14,Bank
P004799,STU0799,S01,52000,26000.0,26000.0,Partial,2023-02-10,Bank
P004800,STU0800,S01,60000,60000.0,0.0,Paid,2023-01-28,Cash
P004801,STU0800,S02,75000,0.0,75000.0,Unpaid,,Card
P004802,STU0800,S06,52000,39000.0,13000.0,Partial,2024-09-10,Card
P004803,STU0800,S07,68000,51000.0,17000.0,Partial,2025-01-29,Mobile Banking
P004804,STU0801,S03,52000,52000.0,0.0,Paid,2023-10-31,Mobile Banking
P004805,STU0801,S02,60000,60000.0,0.0,Paid,2023-06-23,Card
P004806,STU0801,S09,68000,68000.0,0.0,Paid,2025-09-17,Mobile Banking
P004807,STU0801,S07,60000,30000.0,30000.0,Partial,2025-02-27,Bank
P004808,STU0801,S10,52000,26000.0,26000.0,Partial,2026-02-01,Bank
P004809,STU0801,S08,75000,0.0,75000.0,Unpaid,,Bank
P004810,STU0801,S05,68000,68000.0,0.0,Paid,2024-06-18,Mobile Banking
P004811,STU0801,S01,75000,75000.0,0.0,Paid,2023-01-09,Mobile Banking
P004812,STU0802,S04,52000,26000.0,26000.0,Partial,2024-01-03,Mobile Banking
P004813,STU0802,S01,52000,26000.0,26000.0,Partial,2023-01-15,Mobile Banking
P004814,STU0802,S02,45000,45000.0,0.0,Paid,2023-05-26,Cash
P004815,STU0802,S10,68000,68000.0,0.0,Paid,2026-02-20,Mobile Banking
P004816,STU0802,S05,68000,34000.0,34000.0,Partial,2024-06-12,Mobile Banking
P004817,STU0802,S11,75000,56250.0,18750.0,Partial,2026-05-25,Mobile Banking
P004818,STU0802,S09,68000,34000.0,34000.0,Partial,2025-10-11,Cash
P004819,STU0802,S07,75000,75000.0,0.0,Paid,2025-01-28,Cash
P004820,STU0803,S04,60000,60000.0,0.0,Paid,2024-01-16,Mobile Banking
P004821,STU0803,S08,75000,75000.0,0.0,Paid,2025-05-09,Bank
P004822,STU0803,S09,60000,0.0,60000.0,Unpaid,,Card
P004823,STU0803,S10,45000,45000.0,0.0,Paid,2026-02-21,Card
P004824,STU0803,S03,75000,37500.0,37500.0,Partial,2023-10-03,Cash
P004825,STU0803,S06,52000,52000.0,0.0,Paid,2024-09-06,Card
P004826,STU0803,S07,45000,45000.0,0.0,Paid,2025-02-02,Cash
P004827,STU0804,S03,52000,26000.0,26000.0,Partial,2023-10-20,Bank
P004828,STU0804,S10,75000,37500.0,37500.0,Partial,2026-01-22,Cash
P004829,STU0804,S05,45000,0.0,45000.0,Unpaid,,Card
P004830,STU0804,S09,52000,52000.0,0.0,Paid,2025-09-04,Mobile Banking
P004831,STU0804,S06,45000,45000.0,0.0,Paid,2024-10-10,Cash
P004832,STU0805,S02,75000,75000.0,0.0,Paid,2023-06-29,Bank
P004833,STU0805,S01,45000,45000.0,0.0,Paid,2023-02-25,Mobile Banking
P004834,STU0805,S07,75000,56250.0,18750.0,Partial,2025-01-19,Cash
P004835,STU0805,S08,52000,39000.0,13000.0,Partial,2025-06-25,Bank
P004836,STU0806,S07,75000,75000.0,0.0,Paid,2025-02-17,Cash
P004837,STU0806,S06,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004838,STU0806,S02,52000,39000.0,13000.0,Partial,2023-06-08,Cash
P004839,STU0806,S04,60000,45000.0,15000.0,Partial,2024-01-18,Bank
P004840,STU0806,S05,60000,60000.0,0.0,Paid,2024-05-09,Card
P004841,STU0806,S10,68000,51000.0,17000.0,Partial,2026-01-27,Bank
P004842,STU0807,S04,75000,0.0,75000.0,Unpaid,,Mobile Banking
P004843,STU0807,S08,75000,75000.0,0.0,Paid,2025-06-26,Card
P004844,STU0807,S06,68000,68000.0,0.0,Paid,2024-10-31,Cash
P004845,STU0807,S07,60000,45000.0,15000.0,Partial,2025-02-27,Mobile Banking
P004846,STU0807,S03,68000,68000.0,0.0,Paid,2023-09-17,Cash
P004847,STU0808,S09,68000,51000.0,17000.0,Partial,2025-09-05,Mobile Banking
P004848,STU0808,S10,60000,0.0,60000.0,Unpaid,,Mobile Banking
P004849,STU0808,S06,52000,52000.0,0.0,Paid,2024-10-12,Cash
P004850,STU0808,S03,60000,30000.0,30000.0,Partial,2023-09-12,Cash
P004851,STU0809,S08,68000,34000.0,34000.0,Partial,2025-06-21,Card
P004852,STU0809,S10,52000,26000.0,26000.0,Partial,2026-01-22,Card
P004853,STU0809,S03,75000,75000.0,0.0,Paid,2023-10-15,Cash
P004854,STU0809,S06,45000,45000.0,0.0,Paid,2024-10-17,Card
P004855,STU0809,S09,45000,45000.0,0.0,Paid,2025-09-09,Mobile Banking
P004856,STU0809,S05,52000,39000.0,13000.0,Partial,2024-05-06,Cash
P004857,STU0809,S02,60000,30000.0,30000.0,Partial,2023-05-21,Card
P004858,STU0810,S01,52000,0.0,52000.0,Unpaid,,Bank
P004859,STU0810,S05,75000,75000.0,0.0,Paid,2024-05-07,Cash
P004860,STU0810,S08,45000,22500.0,22500.0,Partial,2025-05-19,Mobile Banking
P004861,STU0810,S10,75000,37500.0,37500.0,Partial,2026-02-25,Mobile Banking
P004862,STU0810,S09,45000,45000.0,0.0,Paid,2025-10-31,Mobile Banking
P004863,STU0810,S11,60000,60000.0,0.0,Paid,2026-05-27,Card
P004864,STU0810,S03,60000,30000.0,30000.0,Partial,2023-09-28,Cash
P004865,STU0811,S01,45000,33750.0,11250.0,Partial,2023-01-08,Bank
P004866,STU0811,S08,52000,26000.0,26000.0,Partial,2025-06-02,Cash
P004867,STU0811,S03,52000,52000.0,0.0,Paid,2023-10-30,Card
P004868,STU0811,S04,75000,75000.0,0.0,Paid,2024-02-23,Bank
P004869,STU0811,S11,45000,33750.0,11250.0,Partial,2026-05-20,Bank
P004870,STU0811,S05,60000,0.0,60000.0,Unpaid,,Card
P004871,STU0811,S06,45000,22500.0,22500.0,Partial,2024-10-26,Mobile Banking
P004872,STU0812,S05,45000,45000.0,0.0,Paid,2024-06-18,Card
P004873,STU0812,S07,75000,56250.0,18750.0,Partial,2025-01-15,Card
P004874,STU0812,S09,45000,0.0,45000.0,Unpaid,,Cash
P004875,STU0812,S10,68000,0.0,68000.0,Unpaid,,Bank
P004876,STU0813,S10,68000,0.0,68000.0,Unpaid,,Bank
P004877,STU0813,S07,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004878,STU0813,S02,68000,68000.0,0.0,Paid,2023-05-22,Bank
P004879,STU0813,S03,75000,75000.0,0.0,Paid,2023-10-07,Bank
P004880,STU0814,S09,60000,60000.0,0.0,Paid,2025-09-30,Cash
P004881,STU0814,S08,45000,45000.0,0.0,Paid,2025-06-23,Mobile Banking
P004882,STU0814,S02,68000,68000.0,0.0,Paid,2023-05-15,Card
P004883,STU0814,S06,60000,30000.0,30000.0,Partial,2024-09-24,Bank
P004884,STU0814,S01,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004885,STU0814,S03,45000,22500.0,22500.0,Partial,2023-10-12,Bank
P004886,STU0815,S08,60000,45000.0,15000.0,Partial,2025-05-16,Card
P004887,STU0815,S09,52000,0.0,52000.0,Unpaid,,Mobile Banking
P004888,STU0815,S07,75000,75000.0,0.0,Paid,2025-02-21,Cash
P004889,STU0815,S01,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004890,STU0815,S04,52000,39000.0,13000.0,Partial,2024-02-26,Bank
P004891,STU0816,S11,60000,45000.0,15000.0,Partial,2026-06-08,Cash
P004892,STU0816,S03,68000,34000.0,34000.0,Partial,2023-10-20,Mobile Banking
P004893,STU0816,S06,68000,34000.0,34000.0,Partial,2024-09-06,Mobile Banking
P004894,STU0816,S05,52000,52000.0,0.0,Paid,2024-05-02,Mobile Banking
P004895,STU0816,S04,75000,75000.0,0.0,Paid,2024-01-29,Card
P004896,STU0816,S01,75000,0.0,75000.0,Unpaid,,Mobile Banking
P004897,STU0816,S02,75000,56250.0,18750.0,Partial,2023-05-30,Bank
P004898,STU0817,S07,45000,45000.0,0.0,Paid,2025-01-10,Bank
P004899,STU0817,S11,60000,60000.0,0.0,Paid,2026-06-16,Mobile Banking
P004900,STU0817,S10,68000,68000.0,0.0,Paid,2026-01-02,Bank
P004901,STU0817,S05,75000,0.0,75000.0,Unpaid,,Mobile Banking
P004902,STU0818,S08,75000,37500.0,37500.0,Partial,2025-06-12,Mobile Banking
P004903,STU0818,S03,68000,51000.0,17000.0,Partial,2023-10-27,Bank
P004904,STU0818,S02,60000,0.0,60000.0,Unpaid,,Mobile Banking
P004905,STU0818,S06,75000,56250.0,18750.0,Partial,2024-09-14,Cash
P004906,STU0819,S08,52000,26000.0,26000.0,Partial,2025-06-25,Cash
P004907,STU0819,S07,60000,45000.0,15000.0,Partial,2025-02-20,Bank
P004908,STU0819,S03,45000,0.0,45000.0,Unpaid,,Bank
P004909,STU0819,S02,75000,75000.0,0.0,Paid,2023-05-01,Bank
P004910,STU0820,S11,68000,51000.0,17000.0,Partial,2026-05-16,Mobile Banking
P004911,STU0820,S08,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004912,STU0820,S02,75000,75000.0,0.0,Paid,2023-05-11,Cash
P004913,STU0820,S05,60000,45000.0,15000.0,Partial,2024-05-26,Bank
P004914,STU0820,S09,60000,0.0,60000.0,Unpaid,,Cash
P004915,STU0820,S04,75000,75000.0,0.0,Paid,2024-02-22,Mobile Banking
P004916,STU0820,S10,68000,34000.0,34000.0,Partial,2026-02-25,Card
P004917,STU0820,S03,52000,52000.0,0.0,Paid,2023-09-09,Bank
P004918,STU0821,S02,60000,0.0,60000.0,Unpaid,,Bank
P004919,STU0821,S11,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004920,STU0821,S04,60000,60000.0,0.0,Paid,2024-01-27,Card
P004921,STU0821,S08,52000,52000.0,0.0,Paid,2025-06-14,Cash
P004922,STU0821,S10,60000,30000.0,30000.0,Partial,2026-01-26,Card
P004923,STU0821,S03,45000,22500.0,22500.0,Partial,2023-10-03,Mobile Banking
P004924,STU0822,S03,60000,60000.0,0.0,Paid,2023-09-05,Cash
P004925,STU0822,S04,52000,52000.0,0.0,Paid,2024-02-16,Mobile Banking
P004926,STU0822,S07,45000,22500.0,22500.0,Partial,2025-01-11,Bank
P004927,STU0822,S02,75000,56250.0,18750.0,Partial,2023-06-01,Mobile Banking
P004928,STU0823,S09,75000,0.0,75000.0,Unpaid,,Card
P004929,STU0823,S05,52000,0.0,52000.0,Unpaid,,Card
P004930,STU0823,S04,68000,68000.0,0.0,Paid,2024-03-01,Card
P004931,STU0823,S08,75000,0.0,75000.0,Unpaid,,Bank
P004932,STU0823,S07,60000,60000.0,0.0,Paid,2025-01-09,Bank
P004933,STU0824,S06,60000,60000.0,0.0,Paid,2024-10-28,Bank
P004934,STU0824,S03,75000,75000.0,0.0,Paid,2023-09-29,Cash
P004935,STU0824,S01,68000,68000.0,0.0,Paid,2023-02-07,Bank
P004936,STU0824,S07,68000,68000.0,0.0,Paid,2025-02-06,Card
P004937,STU0824,S04,52000,39000.0,13000.0,Partial,2024-02-07,Cash
P004938,STU0825,S02,75000,37500.0,37500.0,Partial,2023-05-14,Card
P004939,STU0825,S11,75000,37500.0,37500.0,Partial,2026-06-15,Cash
P004940,STU0825,S05,52000,39000.0,13000.0,Partial,2024-06-09,Mobile Banking
P004941,STU0825,S03,45000,45000.0,0.0,Paid,2023-10-24,Mobile Banking
P004942,STU0826,S06,75000,75000.0,0.0,Paid,2024-10-30,Bank
P004943,STU0826,S04,75000,75000.0,0.0,Paid,2024-02-10,Card
P004944,STU0826,S10,60000,60000.0,0.0,Paid,2026-01-18,Cash
P004945,STU0826,S05,68000,51000.0,17000.0,Partial,2024-05-31,Mobile Banking
P004946,STU0826,S03,52000,52000.0,0.0,Paid,2023-09-17,Card
P004947,STU0826,S08,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004948,STU0826,S11,45000,45000.0,0.0,Paid,2026-06-11,Mobile Banking
P004949,STU0826,S07,52000,26000.0,26000.0,Partial,2025-01-17,Cash
P004950,STU0827,S01,52000,26000.0,26000.0,Partial,2023-02-18,Card
P004951,STU0827,S11,68000,68000.0,0.0,Paid,2026-06-12,Mobile Banking
P004952,STU0827,S03,75000,0.0,75000.0,Unpaid,,Card
P004953,STU0827,S10,60000,0.0,60000.0,Unpaid,,Card
P004954,STU0827,S07,52000,0.0,52000.0,Unpaid,,Mobile Banking
P004955,STU0827,S08,68000,34000.0,34000.0,Partial,2025-05-12,Bank
P004956,STU0828,S07,45000,22500.0,22500.0,Partial,2025-01-11,Mobile Banking
P004957,STU0828,S01,75000,75000.0,0.0,Paid,2023-02-21,Mobile Banking
P004958,STU0828,S02,52000,0.0,52000.0,Unpaid,,Cash
P004959,STU0828,S10,68000,68000.0,0.0,Paid,2026-02-14,Mobile Banking
P004960,STU0828,S09,60000,45000.0,15000.0,Partial,2025-09-05,Card
P004961,STU0829,S07,75000,0.0,75000.0,Unpaid,,Mobile Banking
P004962,STU0829,S10,68000,68000.0,0.0,Paid,2026-02-19,Cash
P004963,STU0829,S09,52000,26000.0,26000.0,Partial,2025-09-22,Bank
P004964,STU0829,S04,60000,60000.0,0.0,Paid,2024-01-01,Mobile Banking
P004965,STU0830,S01,52000,52000.0,0.0,Paid,2023-01-05,Mobile Banking
P004966,STU0830,S10,45000,45000.0,0.0,Paid,2026-01-24,Mobile Banking
P004967,STU0830,S07,52000,52000.0,0.0,Paid,2025-01-01,Cash
P004968,STU0830,S06,60000,60000.0,0.0,Paid,2024-09-22,Bank
P004969,STU0830,S05,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004970,STU0831,S11,75000,75000.0,0.0,Paid,2026-06-21,Bank
P004971,STU0831,S05,75000,56250.0,18750.0,Partial,2024-06-30,Cash
P004972,STU0831,S06,68000,0.0,68000.0,Unpaid,,Mobile Banking
P004973,STU0831,S04,68000,68000.0,0.0,Paid,2024-02-17,Bank
P004974,STU0831,S08,45000,45000.0,0.0,Paid,2025-05-29,Cash
P004975,STU0831,S02,60000,30000.0,30000.0,Partial,2023-05-10,Bank
P004976,STU0831,S07,68000,68000.0,0.0,Paid,2025-02-14,Cash
P004977,STU0832,S03,52000,39000.0,13000.0,Partial,2023-10-07,Card
P004978,STU0832,S10,52000,26000.0,26000.0,Partial,2026-02-22,Card
P004979,STU0832,S05,45000,33750.0,11250.0,Partial,2024-05-16,Bank
P004980,STU0832,S09,75000,75000.0,0.0,Paid,2025-10-11,Bank
P004981,STU0832,S07,45000,45000.0,0.0,Paid,2025-01-30,Cash
P004982,STU0833,S08,45000,33750.0,11250.0,Partial,2025-06-06,Cash
P004983,STU0833,S05,60000,45000.0,15000.0,Partial,2024-06-10,Mobile Banking
P004984,STU0833,S07,68000,34000.0,34000.0,Partial,2025-02-18,Cash
P004985,STU0833,S01,45000,22500.0,22500.0,Partial,2023-01-01,Card
P004986,STU0833,S10,75000,0.0,75000.0,Unpaid,,Card
P004987,STU0834,S05,68000,0.0,68000.0,Unpaid,,Cash
P004988,STU0834,S11,60000,0.0,60000.0,Unpaid,,Card
P004989,STU0834,S07,68000,0.0,68000.0,Unpaid,,Bank
P004990,STU0834,S01,75000,0.0,75000.0,Unpaid,,Cash
P004991,STU0834,S03,60000,60000.0,0.0,Paid,2023-10-25,Cash
P004992,STU0834,S04,60000,30000.0,30000.0,Partial,2024-01-24,Mobile Banking
P004993,STU0834,S02,45000,45000.0,0.0,Paid,2023-06-29,Cash
P004994,STU0835,S06,52000,52000.0,0.0,Paid,2024-09-11,Bank
P004995,STU0835,S08,52000,0.0,52000.0,Unpaid,,Bank
P004996,STU0835,S11,68000,68000.0,0.0,Paid,2026-06-04,Bank
P004997,STU0835,S07,75000,75000.0,0.0,Paid,2025-02-01,Card
P004998,STU0835,S01,68000,51000.0,17000.0,Partial,2023-01-02,Cash
P004999,STU0835,S09,45000,0.0,45000.0,Unpaid,,Mobile Banking
P005000,STU0835,S10,68000,68000.0,0.0,Paid,2026-01-17,Card
P005001,STU0835,S05,52000,52000.0,0.0,Paid,2024-06-11,Bank
P005002,STU0836,S08,75000,37500.0,37500.0,Partial,2025-05-26,Mobile Banking
P005003,STU0836,S02,60000,30000.0,30000.0,Partial,2023-06-16,Cash
P005004,STU0836,S10,45000,45000.0,0.0,Paid,2026-01-11,Card
P005005,STU0836,S09,75000,75000.0,0.0,Paid,2025-09-26,Mobile Banking
P005006,STU0836,S11,45000,33750.0,11250.0,Partial,2026-06-21,Card
P005007,STU0836,S03,60000,60000.0,0.0,Paid,2023-09-23,Card
P005008,STU0836,S04,68000,34000.0,34000.0,Partial,2024-01-09,Cash
P005009,STU0836,S05,60000,60000.0,0.0,Paid,2024-05-03,Card
P005010,STU0837,S10,60000,30000.0,30000.0,Partial,2026-02-10,Card
P005011,STU0837,S05,68000,0.0,68000.0,Unpaid,,Bank
P005012,STU0837,S07,45000,45000.0,0.0,Paid,2025-01-12,Cash
P005013,STU0837,S01,45000,45000.0,0.0,Paid,2023-01-04,Mobile Banking
P005014,STU0837,S02,68000,34000.0,34000.0,Partial,2023-05-05,Cash
P005015,STU0838,S02,60000,30000.0,30000.0,Partial,2023-06-29,Bank
P005016,STU0838,S10,68000,34000.0,34000.0,Partial,2026-01-28,Cash
P005017,STU0838,S01,75000,37500.0,37500.0,Partial,2023-03-02,Mobile Banking
P005018,STU0838,S04,45000,45000.0,0.0,Paid,2024-01-20,Bank
P005019,STU0838,S08,52000,39000.0,13000.0,Partial,2025-05-11,Card
P005020,STU0839,S05,68000,51000.0,17000.0,Partial,2024-05-05,Bank
P005021,STU0839,S10,52000,39000.0,13000.0,Partial,2026-02-27,Mobile Banking
P005022,STU0839,S06,52000,0.0,52000.0,Unpaid,,Mobile Banking
P005023,STU0839,S01,52000,52000.0,0.0,Paid,2023-03-02,Card
P005024,STU0839,S03,60000,30000.0,30000.0,Partial,2023-09-06,Card
P005025,STU0840,S06,75000,37500.0,37500.0,Partial,2024-10-31,Bank
P005026,STU0840,S01,75000,37500.0,37500.0,Partial,2023-02-25,Cash
P005027,STU0840,S07,45000,0.0,45000.0,Unpaid,,Bank
P005028,STU0840,S08,45000,45000.0,0.0,Paid,2025-05-07,Card
P005029,STU0840,S11,60000,60000.0,0.0,Paid,2026-05-04,Cash
P005030,STU0840,S10,75000,75000.0,0.0,Paid,2026-01-24,Card
P005031,STU0840,S02,45000,33750.0,11250.0,Partial,2023-06-03,Mobile Banking
P005032,STU0840,S09,75000,0.0,75000.0,Unpaid,,Bank
P005033,STU0841,S05,75000,37500.0,37500.0,Partial,2024-06-10,Mobile Banking
P005034,STU0841,S03,68000,0.0,68000.0,Unpaid,,Cash
P005035,STU0841,S06,60000,30000.0,30000.0,Partial,2024-09-10,Mobile Banking
P005036,STU0841,S09,45000,45000.0,0.0,Paid,2025-09-30,Bank
P005037,STU0841,S01,75000,37500.0,37500.0,Partial,2023-02-03,Bank
P005038,STU0841,S04,68000,34000.0,34000.0,Partial,2024-02-12,Cash
P005039,STU0841,S02,45000,22500.0,22500.0,Partial,2023-05-12,Cash
P005040,STU0842,S06,75000,75000.0,0.0,Paid,2024-10-15,Card
P005041,STU0842,S08,45000,45000.0,0.0,Paid,2025-06-17,Bank
P005042,STU0842,S01,45000,22500.0,22500.0,Partial,2023-01-14,Bank
P005043,STU0842,S07,68000,51000.0,17000.0,Partial,2025-02-09,Card
P005044,STU0842,S10,75000,37500.0,37500.0,Partial,2026-02-13,Mobile Banking
P005045,STU0842,S03,75000,75000.0,0.0,Paid,2023-10-26,Bank
P005046,STU0842,S09,52000,26000.0,26000.0,Partial,2025-10-23,Bank
P005047,STU0843,S10,52000,0.0,52000.0,Unpaid,,Cash
P005048,STU0843,S06,60000,60000.0,0.0,Paid,2024-09-03,Cash
P005049,STU0843,S05,45000,0.0,45000.0,Unpaid,,Cash
P005050,STU0843,S03,60000,30000.0,30000.0,Partial,2023-09-28,Mobile Banking
P005051,STU0843,S07,60000,0.0,60000.0,Unpaid,,Card
P005052,STU0843,S04,52000,52000.0,0.0,Paid,2024-01-18,Mobile Banking
P005053,STU0843,S01,45000,45000.0,0.0,Paid,2023-01-06,Bank
P005054,STU0844,S06,52000,0.0,52000.0,Unpaid,,Mobile Banking
P005055,STU0844,S10,75000,75000.0,0.0,Paid,2026-01-23,Bank
P005056,STU0844,S08,52000,0.0,52000.0,Unpaid,,Mobile Banking
P005057,STU0844,S09,60000,30000.0,30000.0,Partial,2025-09-11,Card
P005058,STU0844,S04,52000,0.0,52000.0,Unpaid,,Mobile Banking
P005059,STU0845,S06,60000,60000.0,0.0,Paid,2024-09-04,Card
P005060,STU0845,S04,68000,0.0,68000.0,Unpaid,,Mobile Banking
P005061,STU0845,S07,60000,45000.0,15000.0,Partial,2025-01-25,Card
P005062,STU0845,S02,68000,68000.0,0.0,Paid,2023-06-16,Card
P005063,STU0846,S08,75000,75000.0,0.0,Paid,2025-05-30,Cash
P005064,STU0846,S04,60000,45000.0,15000.0,Partial,2024-01-22,Mobile Banking
P005065,STU0846,S06,45000,0.0,45000.0,Unpaid,,Card
P005066,STU0846,S10,75000,0.0,75000.0,Unpaid,,Card
P005067,STU0846,S01,45000,22500.0,22500.0,Partial,2023-02-28,Cash
P005068,STU0846,S02,75000,56250.0,18750.0,Partial,2023-05-27,Bank
P005069,STU0847,S07,68000,0.0,68000.0,Unpaid,,Cash
P005070,STU0847,S02,68000,51000.0,17000.0,Partial,2023-05-22,Bank
P005071,STU0847,S05,60000,45000.0,15000.0,Partial,2024-05-28,Cash
P005072,STU0847,S06,75000,0.0,75000.0,Unpaid,,Mobile Banking
P005073,STU0847,S03,52000,0.0,52000.0,Unpaid,,Card
P005074,STU0847,S10,68000,51000.0,17000.0,Partial,2026-02-10,Card
P005075,STU0848,S03,75000,75000.0,0.0,Paid,2023-09-25,Bank
P005076,STU0848,S10,52000,26000.0,26000.0,Partial,2026-02-25,Cash
P005077,STU0848,S07,60000,0.0,60000.0,Unpaid,,Bank
P005078,STU0848,S11,68000,51000.0,17000.0,Partial,2026-05-14,Bank
P005079,STU0848,S08,45000,45000.0,0.0,Paid,2025-05-05,Card
P005080,STU0848,S01,60000,60000.0,0.0,Paid,2023-02-27,Mobile Banking
P005081,STU0848,S09,68000,51000.0,17000.0,Partial,2025-09-05,Cash
P005082,STU0848,S06,45000,22500.0,22500.0,Partial,2024-10-31,Mobile Banking
P005083,STU0849,S11,75000,75000.0,0.0,Paid,2026-05-25,Mobile Banking
P005084,STU0849,S10,68000,68000.0,0.0,Paid,2026-02-09,Mobile Banking
P005085,STU0849,S01,45000,45000.0,0.0,Paid,2023-01-29,Bank
P005086,STU0849,S03,68000,0.0,68000.0,Unpaid,,Bank
P005087,STU0849,S07,68000,0.0,68000.0,Unpaid,,Mobile Banking
P005088,STU0849,S05,52000,52000.0,0.0,Paid,2024-05-25,Card
P005089,STU0850,S02,52000,52000.0,0.0,Paid,2023-05-29,Card
P005090,STU0850,S09,68000,51000.0,17000.0,Partial,2025-10-31,Card
P005091,STU0850,S07,52000,52000.0,0.0,Paid,2025-01-31,Mobile Banking
P005092,STU0850,S11,75000,75000.0,0.0,Paid,2026-05-17,Cash
P005093,STU0850,S10,68000,34000.0,34000.0,Partial,2026-02-28,Mobile Banking
P005094,STU0850,S03,60000,60000.0,0.0,Paid,2023-10-17,Cash
P005095,STU0851,S01,60000,60000.0,0.0,Paid,2023-03-01,Card
P005096,STU0851,S11,45000,33750.0,11250.0,Partial,2026-05-12,Cash
P005097,STU0851,S02,68000,34000.0,34000.0,Partial,2023-06-21,Bank
P005098,STU0851,S08,60000,0.0,60000.0,Unpaid,,Bank
P005099,STU0851,S10,75000,75000.0,0.0,Paid,2026-01-09,Cash
P005100,STU0851,S06,60000,30000.0,30000.0,Partial,2024-10-26,Bank
P005101,STU0852,S06,60000,30000.0,30000.0,Partial,2024-09-20,Bank
P005102,STU0852,S09,52000,26000.0,26000.0,Partial,2025-09-01,Bank
P005103,STU0852,S04,45000,0.0,45000.0,Unpaid,,Mobile Banking
P005104,STU0852,S08,75000,75000.0,0.0,Paid,2025-06-06,Mobile Banking
P005105,STU0852,S03,60000,60000.0,0.0,Paid,2023-09-13,Card
P005106,STU0852,S11,60000,60000.0,0.0,Paid,2026-05-11,Card
P005107,STU0852,S01,75000,75000.0,0.0,Paid,2023-01-11,Cash
P005108,STU0853,S01,45000,33750.0,11250.0,Partial,2023-02-12,Mobile Banking
P005109,STU0853,S04,75000,75000.0,0.0,Paid,2024-01-23,Mobile Banking
P005110,STU0853,S10,60000,60000.0,0.0,Paid,2026-03-02,Cash
P005111,STU0853,S08,75000,0.0,75000.0,Unpaid,,Bank
P005112,STU0853,S06,45000,45000.0,0.0,Paid,2024-09-21,Card
P005113,STU0854,S10,45000,0.0,45000.0,Unpaid,,Card
P005114,STU0854,S04,68000,34000.0,34000.0,Partial,2024-01-01,Bank
P005115,STU0854,S08,60000,45000.0,15000.0,Partial,2025-05-02,Mobile Banking
P005116,STU0854,S05,75000,37500.0,37500.0,Partial,2024-05-12,Mobile Banking
P005117,STU0854,S09,68000,51000.0,17000.0,Partial,2025-09-12,Cash
P005118,STU0854,S01,68000,68000.0,0.0,Paid,2023-02-03,Mobile Banking
P005119,STU0855,S06,60000,0.0,60000.0,Unpaid,,Cash
P005120,STU0855,S10,60000,60000.0,0.0,Paid,2026-01-17,Cash
P005121,STU0855,S08,45000,45000.0,0.0,Paid,2025-06-18,Cash
P005122,STU0855,S11,60000,60000.0,0.0,Paid,2026-05-26,Bank
P005123,STU0855,S07,45000,45000.0,0.0,Paid,2025-02-12,Card
P005124,STU0856,S04,68000,0.0,68000.0,Unpaid,,Card
